DIRECTORIO;NRO_ENCUESTA;HOGAR_NUMERO;PERSONA_NUMERO;P6020;P5785;P5465;P5501;P6070;P6160;P6170;P260;P261;FEX_P
3079603;235;1;1;2;27;5;1;6;1;2;5;2;958,852223534647
3079603;235;1;2;2;51;5;5;3;1;2;3;3;958,852223534647
3079603;235;1;3;1;30;5;5;6;1;2;5;2;958,852223534647
3079604;235;1;1;2;38;6;1;2;1;2;5;2;1119,27465606107
3079604;235;1;2;1;43;6;2;2;1;2;5;2;1119,27465606107
3079605;235;1;1;1;45;6;1;3;1;2;5;1;1277,61973221053
3079605;235;1;2;2;48;6;2;3;1;2;5;2;1277,61973221053
3079605;235;1;3;2;17;6;3;6;1;1;6;1;1277,61973221053
3079605;235;1;4;1;11; ; ; ; ; ; ; ;1277,61973221053
3079606;235;1;1;2;35;6;1;2;1;2;6;8;1119,27465606107
3079606;235;1;2;1;38;6;2;2;1;2;5;2;1119,27465606107
3079607;235;1;1;2;37;1;1;2;1;2;5;2;1210,7488960007
3079607;235;1;2;1;4; ; ; ; ; ; ; ;1210,7488960007
3079608;235;1;1;2;43;5;1;4;1;2;4;3;1083,73301458128
3079608;235;1;2;2;25;6;3;6;1;1;6;5;1083,73301458128
3079608;235;1;3;1;23;6;3;6;1;2;6;6;1083,73301458128
3079608;235;1;4;1;17;6;3;6;1;1;5;1;1083,73301458128
3079608;235;1;5;2;5; ; ; ; ; ; ; ;1083,73301458128
3079609;235;1;1;1;52;5;1;3;1;2;3;5;1001,48762207267
3079609;235;1;2;2;46;6;2;3;1;2;5;1;1001,48762207267
3079609;235;1;3;2;23;6;3;6;1;1;6;2;1001,48762207267
3079609;235;1;4;1;15;6;3;6;1;1;5;1;1001,48762207267
3079609;235;1;5;2;66;6;5;4;2;2;1; ;1001,48762207267
3079610;235;1;1;2;65;6;1;4;1;2;5;2;620,924711919221
3079610;235;1;2;2;27;6;3;6;1;1;6;6;620,924711919221
3079610;235;1;3;2;52;6;5;6;2;2;1; ;620,924711919221
3079611;235;1;1;1;64;6;1;3;1;2;3;6;735,948831469705
3079611;235;1;2;2;59;6;2;3;1;2;3;6;735,948831469705
3079612;235;1;1;1;46;6;1;2;1;2;4;3;1331,36101953977
3079612;235;1;2;2;27;5;2;2;1;2;4;4;1331,36101953977
3079612;235;1;3;2;6; ; ; ; ; ; ; ;1331,36101953977
3079612;235;1;4;1;1; ; ; ; ; ; ; ;1331,36101953977
3079612;235;1;5;2;68;6;5;5;1;2;3;2;1331,36101953977
3079613;235;1;1;1;54;6;1;6;1;2;4;4;1279,69708858749
3079614;235;1;1;2;37;6;1;2;1;2;5;2;1434,83824370242
3079614;235;1;2;1;45;6;2;2;1;2;5;2;1434,83824370242
3079614;235;1;3;1;16;6;3;6;1;1;5;2;1434,83824370242
3079614;235;1;4;1;7; ; ; ; ; ; ; ;1434,83824370242
3079614;235;1;5;2;55;6;5;4;2;2;1; ;1434,83824370242
3079614;235;1;6;1;39;6;5;6;1;2;3;3;1434,83824370242
3079615;235;1;1;1;45;5;1;4;1;2;4;5;1375,10400274411
3079615;235;1;2;1;12;5;3;6;1;1;3;6;1375,10400274411
3079616;235;1;1;2;62;6;1;5;1;2;3;6;1021,6947562498
3079616;235;1;2;1;34;6;3;6;1;2;5;2;1021,6947562498
3079616;235;1;3;1;33;6;3;6;1;2;6;6;1021,6947562498
3079616;235;1;4;2;21;6;3;6;1;2;6;4;1021,6947562498
3079616;235;1;5;1;4; ; ; ; ; ; ; ;1021,6947562498
3079617;235;1;1;2;52;6;1;4;1;2;3;6;539,266772833501
3079617;235;1;2;2;25;6;3;6;1;2;6;3;539,266772833501
3079617;235;1;3;2;60;6;5;6;2;2;1; ;539,266772833501
3079617;235;1;4;1;45;6;5;6;1;2;5;2;539,266772833501
3079618;235;1;1;1;33;6;1;3;1;2;3;6;791,053035477007
3079618;235;1;2;2;33;6;2;3;1;2;3;6;791,053035477007
3079618;235;1;3;1;5; ; ; ; ; ; ; ;791,053035477007
3079618;235;1;4;2;38;6;5;6;1;2;3;6;791,053035477007
3079620;235;1;1;1;54;6;1;3;1;2;5;2;941,646631998523
3079620;235;1;2;2;53;6;2;3;1;2;6;3;941,646631998523
3079620;235;1;3;1;27;1;3;6;1;2;6;6;941,646631998523
3079620;235;1;4;1;13;6;3;6;1;1;4;4;941,646631998523
3079621;235;1;1;2;38;6;1;4;1;2;5;2;670,749607207479
3079621;235;1;2;1;16;6;3;6;1;1;3;6;670,749607207479
3079621;235;1;3;2;15;6;3;6;1;1;4;3;670,749607207479
3079622;235;1;1;1;48;6;1;3;1;2;6;3;823,170953435709
3079622;235;1;2;2;49;6;2;3;1;2;6;6;823,170953435709
3079622;235;1;3;1;21;6;3;6;1;1;6;4;823,170953435709
3079623;235;1;1;2;25;1;1;6;1;1;6;4;640,039481604715
3079624;235;1;1;1;61;6;1;3;1;2;7;2;593,031047678709
3079624;235;1;2;2;68;6;2;3;1;2;3;6;593,031047678709
3079624;235;1;3;1;27;6;3;6;1;2;6;6;593,031047678709
3079624;235;1;4;2;31;6;3;2;1;2;7;2;593,031047678709
3079624;235;1;5;1;36;6;5;2;1;2;6;6;593,031047678709
3079624;235;1;6;2;14;6;4;6;1;1;4;4;593,031047678709
3079625;235;1;1;1;80;6;1;3;1;2;3;5;498,741164873558
3079625;235;1;2;2;72;6;2;3;1;2;3;5;498,741164873558
3079626;235;1;1;2;56;5;1;6;1;2;6;6;638,222707580807
3079627;235;1;1;1;61;1;1;3;1;2;3;4;910,94996920039
3079627;235;1;2;2;60;1;2;3;1;2;3;3;910,94996920039
3079627;235;1;3;1;28;1;3;6;1;2;5;2;910,94996920039
3079628;235;1;1;1;54;6;1;6;1;2;5;2;985,706645385402
3079628;235;1;2;1;25;6;3;6;1;1;6;1;985,706645385402
3079629;235;1;1;1;45;6;1;6;1;2;5;2;1279,94566402027
3079630;235;1;1;1;59;1;1;4;1;2;1; ;899,226755795584
3079631;235;1;1;2;73;6;1;2;1;2;3;3;736,091786236826
3079631;235;1;2;1;74;6;2;2;1;2;3;3;736,091786236826
3079632;235;1;1;1;59;6;1;3;1;2;3;6;732,556962529117
3079632;235;1;2;2;54;6;2;3;1;2;3;6;732,556962529117
3079632;235;1;3;1;19;6;3;6;1;2;5;2;732,556962529117
3079632;235;1;4;2;17;6;3;6;1;1;4;3;732,556962529117
3079632;235;1;5;2;36;6;3;6;1;2;5;2;732,556962529117
3079632;235;1;6;2;10; ; ; ; ; ; ; ;732,556962529117
3079633;235;1;1;1;45;1;1;2;1;2;3;6;1116,81069446151
3079633;235;1;2;2;55;1;2;2;1;2;3;4;1116,81069446151
3079634;235;1;1;1;33;6;1;2;1;2;4;3;1398,84033188772
3079634;235;1;2;2;35;6;2;2;1;2;4;3;1398,84033188772
3079634;235;1;3;1;14;6;3;6;1;1;4;2;1398,84033188772
3079634;235;1;4;2;2; ; ; ; ; ; ; ;1398,84033188772
3079635;235;1;1;1;44;6;1;2;1;2;3;5;1273,72946461985
3079635;235;1;2;2;41;6;2;2;1;2;3;6;1273,72946461985
3079635;235;1;3;2;17;6;3;6;1;1;5;1;1273,72946461985
3079635;235;1;4;1;13;6;3;6;1;1;4;4;1273,72946461985
3079635;235;1;5;2;9; ; ; ; ; ; ; ;1273,72946461985
3079636;235;1;1;2;56;6;1;4;1;2;3;6;529,506900925747
3079636;235;1;2;2;25;5;9;6;1;2;4;4;529,506900925747
3079637;235;1;1;2;45;6;1;4;1;2;5;2;670,749607207479
3079637;235;1;2;1;23;6;3;6;1;1;6;5;670,749607207479
3079637;235;1;3;2;17;6;3;6;1;2;5;2;670,749607207479
3079638;235;1;1;1;53;1;1;2;1;2;6;2;789,225285770293
3079638;235;1;2;2;44;6;2;2;1;2;5;2;789,225285770293
3079638;235;1;3;1;23;6;3;6;1;1;6;4;789,225285770293
3079638;235;1;4;2;22;6;3;6;1;1;6;4;789,225285770293
3079639;235;1;1;2;53;6;1;5;1;2;3;3;531,323674949655
3079639;235;1;2;2;34;6;3;4;1;2;5;2;531,323674949655
3079640;235;1;1;2;65;6;1;3;1;2;3;2;189,688774037186
3079640;235;1;2;1;25;6;4;6;1;2;5;2;189,688774037186
3079641;235;1;1;2;44;6;1;4;1;1;6;6;238,778117294663
3079641;235;1;2;1;23;6;3;6;1;2;6;6;238,778117294663
3079641;235;1;3;2;65;5;5;4;1;2;3;4;238,778117294663
3079641;235;1;4;2;39;5;5;4;1;2;6;6;238,778117294663
3079641;235;1;5;2;13;5;5;6;1;1;4;4;238,778117294663
3079641;235;1;6;2;3; ; ; ; ; ; ; ;238,778117294663
3079642;235;1;1;2;57;6;1;6;1;2;3;5;266,608137206384
3079642;235;1;2;1;88;6;5;5;2;2;1; ;266,608137206384
3079642;235;1;3;1;14;6;5;6;1;2;5;2;266,608137206384
3079643;235;1;1;2;44;6;1;6;1;2;6;4;119,838291325498
3079644;235;1;1;1;26;6;1;1;1;2;5;2;190,79802015432
3079644;235;1;2;2;24;6;2;1;1;2;6;3;190,79802015432
3079645;235;1;1;1;53;6;1;6;1;2;4;5;181,535939513553
3079646;235;1;1;1;41;6;1;2;1;2;5;2;323,17851754669
3079646;235;1;2;2;22;6;2;2;1;1;6;3;323,17851754669
3079646;235;1;3;2;13;6;3;6;1;1;4;4;323,17851754669
3079646;235;1;4;2;2; ; ; ; ; ; ; ;323,17851754669
3079647;235;1;1;2;28;6;1;4;1;2;3;6;185,575590356001
3079647;235;1;2;1;0; ; ; ; ; ; ; ;185,575590356001
3079647;235;1;3;2;25;5;9;6;1;2;6;2;185,575590356001
3079647;235;1;4;1;18;5;5;6;1;2;4;4;185,575590356001
3079647;235;1;5;2;20;6;5;6;1;2;5;2;185,575590356001
3079647;235;1;6;1;2; ; ; ; ; ; ; ;185,575590356001
3079648;235;1;1;1;29;6;1;2;1;2;6;5;107,266209773579
3079648;235;1;2;2;25;6;2;1;1;2;6;4;107,266209773579
3079648;235;1;3;2;65;6;5;5;1;2;3;6;107,266209773579
3079649;235;1;1;2;60;6;1;5;1;2;3;6;155,941037054473
3079649;235;1;2;2;31;6;3;6;1;2;6;6;155,941037054473
3079649;235;1;3;1;7; ; ; ; ; ; ; ;155,941037054473
3079650;235;1;1;1;36;6;1;2;1;2;6;3;237,910139248837
3079650;235;1;2;2;31;6;2;2;1;1;6;6;237,910139248837
3079650;235;1;3;1;6; ; ; ; ; ; ; ;237,910139248837
3079650;235;1;4;2;2; ; ; ; ; ; ; ;237,910139248837
3079651;235;1;1;1;78;6;1;3;1;2;3;4;160,511034897958
3079651;235;1;2;2;61;6;2;3;1;2;3;4;160,511034897958
3079651;235;1;3;1;28;6;3;6;1;2;6;6;160,511034897958
3079652;235;1;1;1;27;6;1;2;1;2;5;2;125,87617346018
3079652;235;1;2;2;27;6;2;2;1;2;6;6;125,87617346018
3079652;235;1;3;1;0; ; ; ; ; ; ; ;125,87617346018
3079653;235;1;1;2;47;6;1;4;1;2;5;2;240,855438459853
3079653;235;1;2;2;14;6;3;6;1;1;5;1;240,855438459853
3079653;235;1;3;2;11; ; ; ; ; ; ; ;240,855438459853
3079654;235;1;1;1;17;6;1;6;1;1;6;2;287,633041821979
3079655;235;1;1;1;32;6;1;2;1;2;6;4;226,546788990821
3079655;235;1;2;2;27;6;2;2;1;2;5;2;226,546788990821
3079655;235;1;3;1;7; ; ; ; ; ; ; ;226,546788990821
3079655;235;1;4;2;8; ; ; ; ; ; ; ;226,546788990821
3079656;235;1;1;1;35;1;1;3;1;2;6;6;275,122131094946
3079656;235;1;2;2;35;1;2;3;1;2;6;6;275,122131094946
3079656;235;1;3;2;17;1;3;6;1;2;5;3;275,122131094946
3079656;235;1;4;1;11; ; ; ; ; ; ; ;275,122131094946
3079656;235;1;5;1;7; ; ; ; ; ; ; ;275,122131094946
3079656;235;1;6;2;1; ; ; ; ; ; ; ;275,122131094946
3079657;235;1;1;2;29;6;1;6;1;1;6;4;240,855438459853
3079657;235;1;2;2;22;6;5;6;1;1;6;4;240,855438459853
3079657;235;1;3;2;8; ; ; ; ; ; ; ;240,855438459853
3079658;235;1;1;1;56;6;1;1;1;2;3;5;107,266209773579
3079658;235;1;2;2;53;6;2;1;2;2;1; ;107,266209773579
3079659;235;1;1;2;34;6;1;4;1;2;4;4;341,905971940015
3079659;235;1;2;2;15;6;3;6;1;1;4;2;341,905971940015
3079659;235;1;3;1;12;6;3;6;1;1;3;5;341,905971940015
3079659;235;1;4;2;9; ; ; ; ; ; ; ;341,905971940015
3079659;235;1;5;1;7; ; ; ; ; ; ; ;341,905971940015
3079660;235;1;1;2;32;6;1;6;1;1;6;4;129,100371966266
3079660;235;1;2;2;15;6;3;6;1;1;4;5;129,100371966266
3079661;235;1;1;1;59;6;1;4;1;2;6;6;185,354680407931
3079662;235;1;1;2;37;1;1;6;1;2;5;2;147,78820253084
3079662;235;1;2;1;8; ; ; ; ; ; ; ;147,78820253084
3079663;235;1;1;1;29;6;1;3;1;2;5;2;237,631239953766
3079663;235;1;2;2;34;6;2;3;1;2;6;6;237,631239953766
3079663;235;1;3;2;5; ; ; ; ; ; ; ;237,631239953766
3079663;235;1;4;1;1; ; ; ; ; ; ; ;237,631239953766
3079664;235;1;1;1;49;6;1;3;1;2;5;3;159,942433566714
3079664;235;1;2;2;36;6;2;3;1;2;5;2;159,942433566714
3079664;235;1;3;1;14;6;3;6;1;1;4;2;159,942433566714
3079665;235;1;1;2;55;5;1;6;1;2;7;11;222,685254070791
3079666;235;1;1;2;36;6;1;2;1;2;5;2;182,597733012478
3079666;235;1;2;1;26;6;2;2;1;2;5;2;182,597733012478
3079666;235;1;3;2;16;6;3;6;1;1;4;2;182,597733012478
3079666;235;1;4;1;12;6;3;6;1;1;4;5;182,597733012478
3079666;235;1;5;1;1; ; ; ; ; ; ; ;182,597733012478
3079667;235;1;1;2;55;5;1;3;1;2;3;3;184,452264300647
3079667;235;1;2;2;49;1;2;3;1;2;4;3;184,452264300647
3079667;235;1;3;1;21;6;3;6;1;2;4;4;184,452264300647
3079667;235;1;4;2;14;6;4;6;1;1;4;2;184,452264300647
3079668;235;1;1;1;70;6;1;1;1;2;3;2;169,680292951741
3079668;235;1;2;2;70;6;2;1;2;2;1; ;169,680292951741
3079669;235;1;1;1;67;6;1;3;2;2;1; ;177,801902890373
3079669;235;1;2;2;64;1;2;3;2;2;1; ;177,801902890373
3079669;235;1;3;2;21;6;4;6;1;2;6;4;177,801902890373
3079670;235;1;1;2;48;6;1;4;1;2;7;4;137,712161029699
3079670;235;1;2;1;11; ; ; ; ; ; ; ;137,712161029699
3079670;235;1;3;2;18;6;5;6;1;1;5;1;137,712161029699
3079671;235;1;1;1;43;6;1;2;1;2;6;4;159,182817312408
3079672;235;1;1;1;51;6;1;3;1;2;5;2;94,0581656719679
3079672;235;1;2;2;51;6;2;3;1;2;3;4;94,0581656719679
3079672;235;1;3;2;17;6;3;6;1;2;5;2;94,0581656719679
3079673;235;1;1;1;60;6;1;4;1;1;3;6;162,531343977608
3079674;235;1;1;2;36;6;1;4;1;2;3;6;121,325425010941
3079674;235;1;2;2;17;6;3;6;1;1;4;5;121,325425010941
3079674;235;1;3;2;12;6;3;6;1;1;4;3;121,325425010941
3079675;235;1;1;1;27;6;1;2;1;2;5;2;174,476123073847
3079675;235;1;2;2;40;6;2;2;1;2;6;3;174,476123073847
3079675;235;1;3;1;19;6;3;6;1;2;5;2;174,476123073847
3079675;235;1;4;1;3; ; ; ; ; ; ; ;174,476123073847
3079678;235;1;1;2;55;6;1;2;2;2;1; ;203,386890256701
3079678;235;1;2;2;13;6;3;6;1;1;4;3;203,386890256701
3079679;235;1;1;2;38;6;1;4;1;2;3;5;267,175999966981
3079679;235;1;2;1;20;6;3;6;1;2;5;2;267,175999966981
3079679;235;1;3;2;10; ; ; ; ; ; ; ;267,175999966981
3079680;235;1;1;2;48;6;1;4;1;2;4;3;177,303315326513
3079680;235;1;2;1;23;6;3;6;1;2;5;2;177,303315326513
3079680;235;1;3;2;12;6;3;6;1;1;4;2;177,303315326513
3079681;235;1;1;1;30;6;1;2;1;2;5;2;100,657037059539
3079681;235;1;2;2;30;6;2;2;1;2;5;2;100,657037059539
3079681;235;1;3;1;10; ; ; ; ; ; ; ;100,657037059539
3079682;235;1;1;1;27;6;1;2;1;2;5;2;110,376622819642
3079682;235;1;2;2;26;6;2;2;1;2;7;7;110,376622819642
3079682;235;1;3;1;2; ; ; ; ; ; ; ;110,376622819642
3079683;235;1;1;1;55;6;1;3;1;2;7;3;94,0581656719679
3079683;235;1;2;2;57;1;2;3;1;2;7;3;94,0581656719679
3079683;235;1;3;1;34;6;3;1;1;2;7;3;94,0581656719679
3079683;235;1;4;2;29;6;5;1;1;1;7;1;94,0581656719679
3079683;235;1;5;1;1; ; ; ; ; ; ; ;94,0581656719679
3079684;235;1;1;2;40;6;1;2;1;2;3;2;214,289634403315
3079684;235;1;2;2;13;6;3;6;1;1;4;3;214,289634403315
3079684;235;1;3;1;7; ; ; ; ; ; ; ;214,289634403315
3079684;235;1;4;2;19;6;3;6;1;2;5;2;214,289634403315
3079684;235;1;5;1;1; ; ; ; ; ; ; ;214,289634403315
3079684;235;1;6;1;4; ; ; ; ; ; ; ;214,289634403315
3079685;235;1;1;2;60;1;1;6;1;2;3;5;195,265280318069
3079686;235;1;1;2;45;1;1;2;1;2;3;5;94,0581656719679
3079686;235;1;2;1;49;1;2;2;1;2;4;2;94,0581656719679
3079690;235;1;1;1;40;6;1;2;1;2;5;2;739,898583837185
3079690;235;1;2;2;33;6;2;2;1;2;6;3;739,898583837185
3079691;235;1;1;1;49;6;1;6;1;2;7;2;845,946129896819
3079692;235;1;1;2;49;1;1;6;1;2;5;2;1097,63045924321
3079692;235;1;2;2;23;5;6;6;1;1;4;5;1097,63045924321
3079692;235;1;3;2;7; ; ; ; ; ; ; ;1097,63045924321
3079693;235;1;1;1;39;1;1;2;1;2;5;2;1452,61298429635
3079693;235;1;2;2;39;5;2;2;1;2;6;6;1452,61298429635
3079693;235;1;3;1;5; ; ; ; ; ; ; ;1452,61298429635
3079694;235;1;1;1;62;6;1;3;1;2;5;2;750,379367090735
3079694;235;1;2;2;57;6;2;3;1;2;6;6;750,379367090735
3079694;235;1;3;2;13;6;3;6;1;1;4;4;750,379367090735
3079695;235;1;1;1;51;5;1;3;1;2;3;5;1328,95112529447
3079695;235;1;2;2;54;6;2;2;1;2;5;2;1328,95112529447
3079695;235;1;3;1;24;1;3;6;1;2;5;2;1328,95112529447
3079696;235;1;1;1;61;6;1;3;1;2;5;2;1205,21720662738
3079696;235;1;2;2;60;6;2;3;1;2;7;3;1205,21720662738
3079696;235;1;3;1;38;1;3;6;1;2;6;3;1205,21720662738
3079696;235;1;4;1;17;6;4;6;1;1;5;2;1205,21720662738
3079696;235;1;5;1;14;6;4;6;1;1;4;5;1205,21720662738
3079697;235;1;1;2;72;1;1;5;1;2;3;6;1161,95809843285
3079697;235;1;2;1;49;1;3;2;1;2;5;2;1161,95809843285
3079697;235;1;3;2;33;6;5;2;1;2;5;2;1161,95809843285
3079697;235;1;4;2;26;6;4;6;1;2;6;6;1161,95809843285
3079697;235;1;5;1;4; ; ; ; ; ; ; ;1161,95809843285
3079698;235;1;1;1;49;6;1;3;1;2;4;3;1169,76605940206
3079698;235;1;2;2;40;1;2;2;1;1;3;4;1169,76605940206
3079698;235;1;3;2;14;6;3;6;1;1;4;2;1169,76605940206
3079699;235;1;1;2;49;6;1;6;1;2;6;3;1033,29835165024
3079700;235;1;1;1;64;6;1;2;1;2;6;6;753,312419907286
3079700;235;1;2;2;50;6;2;2;1;2;3;5;753,312419907286
3079700;235;1;3;2;19;6;3;6;1;1;6;2;753,312419907286
3079701;235;1;1;2;15;6;1;6;1;1;4;5;1154,00943837407
3079702;235;1;1;1;70;6;1;4;1;2;3;4;983,629252690396
3079703;235;1;1;1;73;1;1;6;1;1;3;2;983,629252690396
3079704;235;1;1;1;75;6;1;3;1;2;3;4;909,564432983147
3079704;235;1;2;2;64;1;2;3;2;2;1; ;909,564432983147
3079704;235;1;3;1;15;6;4;6;1;1;4;4;909,564432983147
3079705;235;1;1;1;36;6;1;6;1;2;6;6;1400,08289218517
3079706;235;1;1;1;40;6;1;2;1;2;5;2;1235,93313901338
3079706;235;1;2;2;34;6;2;2;1;2;5;2;1235,93313901338
3079706;235;1;3;2;12;6;3;6;1;1;4;4;1235,93313901338
3079706;235;1;4;1;0; ; ; ; ; ; ; ;1235,93313901338
3079706;235;1;5;1;70;6;5;5;1;2;3;4;1235,93313901338
3079707;235;1;1;1;36;6;1;2;1;2;3;6;1288,90104002467
3079707;235;1;2;2;35;6;2;2;1;2;4;5;1288,90104002467
3079707;235;1;3;2;13;6;3;6;1;1;4;4;1288,90104002467
3079707;235;1;4;2;8; ; ; ; ; ; ; ;1288,90104002467
3079708;235;1;1;2;40;6;1;6;1;2;5;2;1097,63045924321
3079708;235;1;2;2;20;1;3;6;1;1;5;4;1097,63045924321
3079708;235;1;3;2;7; ; ; ; ; ; ; ;1097,63045924321
3079709;235;1;1;2;34;6;1;2;1;2;5;2;1137,68054451301
3079709;235;1;2;1;14;6;3;6;1;1;4;5;1137,68054451301
3079711;235;1;1;1;78;6;1;3;1;2;4;3;805,182240120378
3079711;235;1;2;2;72;6;2;3;1;2;3;4;805,182240120378
3079712;235;1;1;1;64;6;1;3;1;2;4;3;983,629252690396
3079713;235;1;1;1;32;6;1;1;1;2;3;6;1425,75496266542
3079713;235;1;2;2;28;6;2;1;1;2;3;6;1425,75496266542
3079713;235;1;3;2;0; ; ; ; ; ; ; ;1425,75496266542
3079714;235;1;1;2;50;6;1;4;1;2;6;3;1152,43333227286
3079714;235;1;2;2;6; ; ; ; ; ; ; ;1152,43333227286
3079715;235;1;1;2;60;6;1;6;1;2;4;2;1030,36529883369
3079716;235;1;1;1;54;6;1;2;1;2;5;2;1556,99517715912
3079716;235;1;2;2;40;6;2;2;1;2;5;4;1556,99517715912
3079716;235;1;3;1;19;6;3;6;1;2;5;2;1556,99517715912
3079716;235;1;4;1;7; ; ; ; ; ; ; ;1556,99517715912
3079717;235;1;1;1;51;6;1;4;1;1;6;1;1400,08289218517
3079718;235;1;1;1;24;6;1;2;1;2;5;2;1313,19450426648
3079719;235;1;1;2;39;6;1;6;1;2;3;4;1261,34240351489
3079719;235;1;2;1;8; ; ; ; ; ; ; ;1261,34240351489
3079720;235;1;1;1;36;6;1;2;1;2;6;3;1573,32407102017
3079720;235;1;2;2;23;6;2;2;1;2;6;6;1573,32407102017
3079720;235;1;3;1;7; ; ; ; ; ; ; ;1573,32407102017
3079721;235;1;1;2;57;6;1;6;1;2;5;4;854,851339080224
3079721;235;1;2;2;35;6;3;6;1;2;4;2;854,851339080224
3079722;235;1;1;2;59;6;1;6;1;2;5;2;1212,10969109903
3079722;235;1;2;2;14;1;3;6;1;1;4;5;1212,10969109903
3079722;235;1;3;2;20;6;3;6;1;1;6;3;1212,10969109903
3079722;235;1;4;1;2; ; ; ; ; ; ; ;1212,10969109903
3079725;235;1;1;2;37;6;1;6;1;2;6;6;857,784391896776
3079725;235;1;2;2;48;6;5;2;1;2;6;6;857,784391896776
3079730;235;1;1;2;37;5;1;2;1;2;5;2;879,722750941178
3079730;235;1;2;2;9; ; ; ; ; ; ; ;879,722750941178
3079730;235;1;3;2;4; ; ; ; ; ; ; ;879,722750941178
3079731;235;1;1;2;57;6;1;6;1;2;5;2;597,381075304327
3079731;235;1;2;2;33;6;5;4;1;2;6;3;597,381075304327
3079731;235;1;3;2;12;6;5;6;1;1;4;1;597,381075304327
3079731;235;1;4;2;5; ; ; ; ; ; ; ;597,381075304327
3079732;235;1;1;2;59;6;1;2;2;2;1; ;523,291225663328
3079732;235;1;2;1;89;6;2;2;1;2;3;3;523,291225663328
3079733;235;1;1;2;66;5;1;6;1;2;3;6;793,9461464805
3079733;235;1;2;1;33;5;3;6;1;2;6;4;793,9461464805
3079734;235;1;1;2;30;1;1;6;1;2;3;6;739,383231381917
3079734;235;1;2;1;14;1;3;6;1;1;4;5;739,383231381917
3079735;235;1;1;1;59;6;1;2;1;2;3;6;525,19742866537
3079735;235;1;2;2;49;5;2;2;1;2;6;4;525,19742866537
3079736;235;1;1;2;61;5;1;4;1;2;7;2;669,638615013458
3079737;235;1;1;2;45;6;1;6;1;1;6;5;739,383231381917
3079737;235;1;2;1;18;6;3;6;1;2;5;2;739,383231381917
3079739;235;1;1;1;29;1;1;2;1;2;5;2;1133,4087545343
3079739;235;1;2;2;34;1;2;2;1;2;5;2;1133,4087545343
3079739;235;1;3;1;9; ; ; ; ; ; ; ;1133,4087545343
3079739;235;1;4;1;2; ; ; ; ; ; ; ;1133,4087545343
3079740;235;1;1;1;33;6;1;2;1;2;5;2;828,074151889847
3079740;235;1;2;2;35;1;2;2;1;2;5;2;828,074151889847
3079740;235;1;3;2;19;6;3;6;1;1;6;3;828,074151889847
3079740;235;1;4;1;14;6;3;6;1;1;3;6;828,074151889847
3079741;235;1;1;1;62;6;1;4;1;2;5;2;639,264667787142
3079742;235;1;1;2;51;6;1;6;1;2;4;5;671,5448180155
3079743;235;1;1;2;55;1;1;5;1;2;5;2;634,022004054346
3079743;235;1;2;2;16;6;4;6;1;1;5;2;634,022004054346
3079744;235;1;1;1;68;6;1;3;1;2;4;4;658,968052396163
3079744;235;1;2;2;70;6;2;3;1;2;3;4;658,968052396163
3079744;235;1;3;1;18;6;4;6;1;1;5;2;658,968052396163
3079744;235;1;4;1;13;6;4;6;1;1;4;2;658,968052396163
3079745;235;1;1;1;51;6;1;2;1;2;3;6;760,23573852343
3079745;235;1;2;2;54;6;2;2;1;2;5;2;760,23573852343
3079745;235;1;3;2;19;6;3;6;1;2;5;2;760,23573852343
3079746;235;1;1;2;49;6;1;4;1;2;6;4;635,928207056388
3079746;235;1;2;2;16;6;3;6;1;1;5;1;635,928207056388
3079747;235;1;1;2;37;5;1;6;1;2;5;2;593,035842031787
3079747;235;1;2;1;24;5;3;6;1;1;6;3;593,035842031787
3079747;235;1;3;1;80;5;5;5;1;2;3;5;593,035842031787
3079748;235;1;1;2;46;6;1;4;1;2;6;3;677,737906469029
3079748;235;1;2;2;19;6;3;6;1;1;6;2;677,737906469029
3079748;235;1;3;2;14;6;3;6;1;1;4;3;677,737906469029
3079748;235;1;4;2;11; ; ; ; ; ; ; ;677,737906469029
3079749;235;1;1;1;35;6;1;3;1;1;6;4;873,278659854296
3079749;235;1;2;2;40;6;2;3;1;2;7;2;873,278659854296
3079749;235;1;3;2;5; ; ; ; ; ; ; ;873,278659854296
3079750;235;1;1;1;48;6;1;6;1;2;5;2;793,9461464805
3079750;235;1;2;2;84;6;5;5;1;1;3;6;793,9461464805
3079751;235;1;1;1;41;6;1;4;1;2;6;4;909,919588604315
3079752;235;1;1;1;32;1;1;3;1;2;5;2;873,278659854296
3079752;235;1;2;2;25;6;2;3;1;2;5;2;873,278659854296
3079752;235;1;3;2;6; ; ; ; ; ; ; ;873,278659854296
3079753;235;1;1;1;33;6;1;1;1;2;4;4;985,201994052797
3079753;235;1;2;2;31;5;2;1;1;2;6;3;985,201994052797
3079753;235;1;3;1;0; ; ; ; ; ; ; ;985,201994052797
3079754;235;1;1;1;26;6;1;1;1;2;5;2;909,919588604315
3079755;235;1;1;2;39;6;1;6;1;1;7;3;816,809541753671
3079755;235;1;2;1;18;5;3;6;1;1;6;1;816,809541753671
3079755;235;1;3;2;6; ; ; ; ; ; ; ;816,809541753671
3079756;235;1;1;1;38;6;1;6;1;2;5;2;874,302977645203
3079756;235;1;2;2;13;6;3;6;1;1;4;3;874,302977645203
3079757;235;1;1;2;26;5;1;6;1;2;5;2;860,894462585755
3079757;235;1;2;1;2; ; ; ; ; ; ; ;860,894462585755
