DIRECTORIO	NRO_ENCUESTA	HOGAR_NUMERO	PERSONA_NUMERO	P6020	P5785	P5465	P5501	P6070	P6160	P6170	P260	P261	FEX_P
3071387	235	1	1	2	49	6	1	6	1	1	6	5	1222.72541283187
3071387	235	1	2	1	20	6	5	6	1	1	6	3	1222.72541283187
3071388	235	1	1	1	60	6	1	3	1	1	6	5	1108.50491524175
3071388	235	1	2	2	64	6	2	3	2	2	1		1108.50491524175
3071388	235	1	3	2	4								1108.50491524175
3071389	235	1	1	1	54	6	1	5	1	2	3	5	1564.15760180846
3071389	235	1	2	2	24	6	3	6	1	1	6	5	1564.15760180846
3071389	235	1	3	2	3								1564.15760180846
3071390	235	1	1	1	73	6	1	3	2	2	1		649.616777830928
3071390	235	1	2	2	73	6	2	3	1	2	3	4	649.616777830928
3071390	235	1	3	2	43	6	3	6	1	2	6	3	649.616777830928
3071390	235	1	4	2	42	6	3	6	1	2	5	2	649.616777830928
3071391	235	1	1	1	35	6	1	2	1	1	3	5	1721.7873296221
3071391	235	1	2	2	32	6	2	2	1	1	4	3	1721.7873296221
3071391	235	1	3	2	9								1721.7873296221
3071391	235	1	4	2	4								1721.7873296221
3071391	235	1	5	1	4								1721.7873296221
3071392	235	1	1	2	35	6	1	4	1	1	4	2	1246.96548842522
3071392	235	1	2	2	4								1246.96548842522
3071393	235	1	1	1	32	6	1	2	1	2	5	2	1444.38180391937
3071393	235	1	2	2	22	6	2	2	1	2	5	2	1444.38180391937
3071394	235	1	1	1	34	6	1	6	1	2	5	2	1247.48427909187
3071394	235	1	2	2	29	6	5	4	1	2	5	2	1247.48427909187
3071395	235	1	1	1	40	6	1	4	1	2	3	5	1512.57617114848
3071395	235	1	2	1	19	6	3	6	1	2	4	4	1512.57617114848
3071396	235	1	1	2	68	6	1	3	1	2	3	3	1067.27055400788
3071396	235	1	2	2	42	6	3	2	1	2	4	2	1067.27055400788
3071396	235	1	3	1	23	6	4	6	1	2	5	2	1067.27055400788
3071396	235	1	4	1	9								1067.27055400788
3071396	235	2	1	2	46	6	1	4	1	2	4	3	1067.27055400788
3071396	235	2	2	1	24	6	3	2	1	2	5	2	1067.27055400788
3071397	235	1	1	2	63	6	1	5	2	2	1		1340.83239628154
3071397	235	1	2	1	43	6	3	6	1	1	5	2	1340.83239628154
3071397	235	1	3	1	36	6	3	6	2	2	1		1340.83239628154
3071398	235	1	1	2	31	6	1	6	1	1	6	5	1246.96548842522
3071398	235	1	2	2	0								1246.96548842522
3071399	235	1	1	1	32	6	1	3	1	1	6	5	1367.26007698096
3071399	235	1	2	2	33	6	2	3	1	2	6	3	1367.26007698096
3071399	235	1	3	2	2								1367.26007698096
3071400	235	1	1	2	41	6	1	4	1	2	4	4	1154.53104560275
3071400	235	1	2	2	18	6	3	6	1	1	5	1	1154.53104560275
3071401	235	1	1	1	53	6	1	3	1	1	3	5	1512.57617114848
3071401	235	1	2	1	20	6	3	6	1	1	6	2	1512.57617114848
3071403	235	1	1	2	51	6	1	3	1	2	4	2	2095.58755014718
3071403	235	1	2	1	52	6	2	3	1	2	5	2	2095.58755014718
3071403	235	1	3	2	24	6	3	6	1	2	5	2	2095.58755014718
3071403	235	1	4	2	28	6	3	4	1	2	5	2	2095.58755014718
3071403	235	1	5	1	5								2095.58755014718
3071403	235	1	6	1	20	6	3	2	1	2	5	2	2095.58755014718
3071403	235	1	7	2	17	6	9	2	1	2	4	2	2095.58755014718
3071403	235	1	8	2	1								2095.58755014718
3071404	235	1	1	1	55	6	1	3	1	2	5	2	1458.48370087421
3071404	235	1	2	2	45	6	2	3	1	2	4	2	1458.48370087421
3071404	235	1	3	1	27	6	3	6	1	2	6	5	1458.48370087421
3071404	235	1	4	2	21	6	3	6	1	1	6	3	1458.48370087421
3071405	235	1	1	1	68	6	1	3	1	2	3	5	1823.7621217111
3071405	235	1	2	2	59	6	2	3	1	2	3	5	1823.7621217111
3071405	235	1	3	1	30	6	3	6	1	1	6	3	1823.7621217111
3071405	235	1	4	1	33	5	3	2	1	1	6	0	1823.7621217111
3071405	235	1	5	2	30	6	9	2	1	2	5	2	1823.7621217111
3071405	235	1	6	1	10								1823.7621217111
3071405	235	1	7	1	7								1823.7621217111
3071406	235	1	1	1	55	6	1	3	1	2	5	2	1143.33693625905
3071406	235	1	2	2	52	6	2	3	1	2	5	2	1143.33693625905
3071406	235	1	3	2	28	6	3	2	1	2	5	2	1143.33693625905
3071406	235	1	4	1	27	6	9	2	1	2	5	2	1143.33693625905
3071406	235	1	5	2	12	6	4	6	1	1	4	3	1143.33693625905
3071406	235	1	6	1	0								1143.33693625905
3071406	235	1	7	1	30	6	3	2	1	2	5	2	1143.33693625905
3071407	235	1	1	1	52	6	1	2	1	2	5	2	1843.53283741849
3071407	235	1	2	2	36	6	2	2	1	2	4	3	1843.53283741849
3071407	235	1	3	2	14	6	3	6	1	1	4	2	1843.53283741849
3071407	235	1	4	2	10								1843.53283741849
3071408	235	1	3	2	50	6	3	4	1	2	4	3	891.096173286858
3071408	235	1	4	2	49	6	3	6	1	2	4	4	891.096173286858
3071408	235	1	1	2	70	6	1	5	1	2	3	2	891.096173286858
3071408	235	1	2	1	54	6	3	4	1	2	3	5	891.096173286858
3071409	235	1	3	2	17	6	3	6	1	1	5	1	1733.63445431242
3071409	235	1	4	2	12	6	3	6	1	1	4	1	1733.63445431242
3071409	235	1	5	2	4								1733.63445431242
3071409	235	1	1	1	44	6	1	3	1	2	6	5	1733.63445431242
3071409	235	1	2	2	37	6	2	3	1	2	6	5	1733.63445431242
3071410	235	1	2	2	29	6	5	6	1	1	6	4	1683.68074822918
3071410	235	1	3	1	24	6	5	6	1	2	6	2	1683.68074822918
3071410	235	1	4	1	21	6	5	6	1	1	6	0	1683.68074822918
3071410	235	1	1	2	27	6	1	6	1	1	6	3	1683.68074822918
3071411	235	1	1	1	91	6	1	3	1	2	3	5	1150.79031214529
3071411	235	1	2	2	83	6	2	3	1	2	3	5	1150.79031214529
3071412	235	1	1	1	71	6	1	3	1	2	4	4	1261.00710385962
3071412	235	1	2	2	65	6	2	3	1	2	3	5	1261.00710385962
3071412	235	1	3	1	35	6	3	6	1	2	6	5	1261.00710385962
3071413	235	1	1	1	35	6	1	3	1	2	5	2	1781.62671392559
3071413	235	1	2	1	35	6	2	3	1	2	6	2	1781.62671392559
3071413	235	1	3	2	3								1781.62671392559
3071413	235	1	4	1	0								1781.62671392559
3071414	235	1	2	2	44	6	2	2	1	2	5	2	1855.22498305646
3071414	235	1	1	1	47	6	1	2	1	2	3	5	1855.22498305646
3071414	235	1	3	1	23	6	3	6	1	2	6	3	1855.22498305646
3071414	235	1	4	2	17	6	3	6	1	1	5	1	1855.22498305646
3071415	235	1	1	1	35	6	1	3	1	2	4	4	1702.01606914352
3071415	235	1	2	2	34	6	2	3	1	2	6	1	1702.01606914352
3071415	235	1	3	1	9								1702.01606914352
3071415	235	1	4	1	4								1702.01606914352
3071416	235	1	1	1	40	6	1	2	1	2	3	3	2245.69756620235
3071416	235	1	2	2	32	6	2	2	1	2	5	2	2245.69756620235
3071416	235	1	3	2	15	6	3	6	1	1	4	2	2245.69756620235
3071416	235	1	4	1	13	6	3	6	1	2	1		2245.69756620235
3071416	235	1	5	2	12	6	3	6	1	1	3	3	2245.69756620235
3071416	235	1	6	2	9								2245.69756620235
3071416	235	1	7	2	2								2245.69756620235
3071417	235	1	1	1	51	6	1	3	1	2	5	2	1270.14228241561
3071417	235	1	2	2	46	6	2	3	1	2	5	2	1270.14228241561
3071417	235	1	3	2	26	6	3	6	1	2	6	2	1270.14228241561
3071419	235	1	3	1	33	5	5	2	1	2	4	4	1279.63261918403
3071419	235	1	4	2	33	6	9	2	1	2	5	2	1279.63261918403
3071419	235	1	5	1	23	6	5	6	1	2	4	3	1279.63261918403
3071419	235	1	1	2	46	6	1	6	1	2	5	2	1279.63261918403
3071419	235	1	2	2	50	6	5	5	1	2	3	5	1279.63261918403
3071420	235	1	1	1	43	6	1	2	1	2	5	2	2227.45509254382
3071420	235	1	2	2	44	6	2	2	1	2	4	4	2227.45509254382
3071420	235	1	3	1	11								2227.45509254382
3071420	235	1	4	1	8								2227.45509254382
3071421	235	1	1	2	55	1	1	6	1	2	4	4	1686.96197993436
3071421	235	1	2	2	30	6	3	2	1	2	6	3	1686.96197993436
3071421	235	1	3	1	36	6	9	2	1	2	5	2	1686.96197993436
3071421	235	1	4	1	11								1686.96197993436
3071421	235	1	5	1	9								1686.96197993436
3071421	235	1	6	1	6								1686.96197993436
3071421	235	2	1	1	100	6	1	3	1	2	3	4	1686.96197993436
3071421	235	2	2	2	70	6	2	3	1	2	3	5	1686.96197993436
3071422	235	1	1	2	44	6	1	6	1	2	6	5	1341.31522050941
3071422	235	1	2	1	21	6	3	6	1	1	6	3	1341.31522050941
3071422	235	1	3	2	20	6	3	6	1	1	6	3	1341.31522050941
3071422	235	2	1	1	68	6	1	3	1	2	4	3	1341.31522050941
3071422	235	2	2	2	72	6	7	3	1	2	5	2	1341.31522050941
3071422	235	2	3	1	44	6	3	6	1	2	6	1	1341.31522050941
3071423	235	1	1	1	43	6	1	3	1	2	6	5	1395.87075727792
3071423	235	1	2	2	77	6	5	5	1	2	3	5	1395.87075727792
3071424	235	1	1	1	52	6	1	2	1	2	5	2	1664.16513417388
3071424	235	1	2	2	45	6	2	2	1	2	5	2	1664.16513417388
3071424	235	1	3	2	20	6	3	6	1	2	6	1	1664.16513417388
3071424	235	1	4	2	19	6	3	6	1	2	5	2	1664.16513417388
3071426	235	1	1	1	62	6	1	3	1	2	3	5	1079.43759174546
3071426	235	1	2	2	63	6	2	3	1	2	4	4	1079.43759174546
3071426	235	1	3	2	37	6	3	3	1	2	6	5	1079.43759174546
3071426	235	1	4	1	33	6	9	3	1	2	6	5	1079.43759174546
3071426	235	1	5	2	12	6	4	6	1	1	4	1	1079.43759174546
3071428	235	1	1	2	55	6	1	2	1	2	3	5	1674.54556967319
3071428	235	1	2	1	63	6	2	2	1	2	3	5	1674.54556967319
3071428	235	1	3	1	20	6	3	6	1	2	6	1	1674.54556967319
3071428	235	1	4	1	18	6	3	6	1	1	6	1	1674.54556967319
3071429	235	1	1	1	28	6	1	2	1	2	5	2	1176.57704574323
3071429	235	1	2	2	26	6	2	2	1	2	5	2	1176.57704574323
3071429	235	1	3	1	1								1176.57704574323
3071429	235	1	4	1	0								1176.57704574323
3071430	235	1	1	1	38	6	1	2	1	2	5	2	1632.74636612547
3071430	235	1	2	2	46	6	2	2	1	2	3	5	1632.74636612547
3071430	235	1	3	1	41	6	5	6	1	2	3	5	1632.74636612547
3071431	235	1	1	1	65	6	1	3	1	2	3	1	1150.79031214529
3071431	235	1	2	2	55	6	2	3	1	2	6	3	1150.79031214529
3071432	235	1	2	1	51	6	3	6	2	2	1		1395.87075727792
3071432	235	1	1	2	73	6	1	5	1	2	3	0	1395.87075727792
3071433	235	1	1	1	31	6	1	2	1	2	6	5	1284.15897679743
3071433	235	1	2	2	26	6	2	2	1	1	6	1	1284.15897679743
3071433	235	1	3	2	4								1284.15897679743
3071433	235	1	4	1	2								1284.15897679743
3071433	235	1	5	1	57	6	5	5	1	2	5	2	1284.15897679743
3071434	235	1	2	2	44	6	2	2	1	2	6	3	1784.40720317509
3071434	235	1	1	1	46	6	1	3	1	2	4	4	1784.40720317509
3071434	235	1	3	1	19	6	3	6	1	1	6	0	1784.40720317509
3071436	235	1	1	1	40	5	1	3	1	2	6	1	1270.05276896768
3071436	235	1	2	2	36	6	2	3	1	1	5	2	1270.05276896768
3071436	235	1	3	1	17	5	3	6	1	1	4	4	1270.05276896768
3071436	235	1	4	2	14	6	3	6	1	1	4	1	1270.05276896768
3071436	235	1	5	1	0								1270.05276896768
3071440	235	1	1	1	63	6	1	3	1	2	3	5	681.421846381603
3071440	235	1	2	2	61	6	2	3	1	2	3	1	681.421846381603
3071440	235	1	3	1	26	6	3	6	1	2	4	4	681.421846381603
3071440	235	1	4	1	16	6	3	6	1	1	4	2	681.421846381603
3071444	235	1	1	1	39	6	1	3	1	2	6	4	239.383885517807
3071444	235	1	2	2	37	6	2	3	1	1	6	1	239.383885517807
3071444	235	1	3	1	9								239.383885517807
3071444	235	1	4	2	2								239.383885517807
3071445	235	1	1	1	43	6	1	3	1	2	6	5	118.502347252749
3071445	235	1	2	2	39	6	2	3	1	2	7	1	118.502347252749
3071445	235	1	3	2	20	6	3	6	1	1	6	0	118.502347252749
3071445	235	1	4	1	8								118.502347252749
3071446	235	1	1	2	35	6	1	6	1	2	7	8	181.81569857222
3071446	235	1	2	1	14	6	5	6	1	1	4	1	181.81569857222
3071450	235	1	1	1	67	6	1	2	1	2	6	7	541.333706134927
3071450	235	1	2	2	63	6	2	2	1	2	5	2	541.333706134927
3071451	235	1	1	2	36	6	1	2	1	2	4	2	753.72464704364
3071451	235	1	2	1	46	1	2	2	1	2	4	4	753.72464704364
3071451	235	1	3	1	8								753.72464704364
3071452	235	1	1	1	33	6	1	2	1	2	4	1	667.554354579222
3071452	235	1	2	2	56	6	2	2	1	2	3	5	667.554354579222
3071453	235	1	1	2	47	1	1	5	1	2	3	0	727.214471302785
3071453	235	1	2	1	48	6	3	6	1	2	3	5	727.214471302785
3071453	235	1	3	2	21	5	3	2	1	2	5	1	727.214471302785
3071453	235	1	4	1	25	6	9	2	1	2	4	1	727.214471302785
3071453	235	1	5	2	4								727.214471302785
3071453	235	2	1	2	65	6	1	3	1	1	4	3	727.214471302785
3071453	235	2	2	1	80	6	9	6	1	2	3	5	727.214471302785
3071453	235	2	3	1	18	6	9	6	1	1	5	1	727.214471302785
3071454	235	1	3	2	22	6	3	6	1	2	5	2	752.984346159634
3071454	235	1	4	1	27	6	3	6	1	2	7	1	752.984346159634
3071454	235	1	5	2	25	6	3	6	1	2	6	1	752.984346159634
3071454	235	1	6	2	5								752.984346159634
3071454	235	1	7	2	84	6	9	5	2	2	1		752.984346159634
3071454	235	1	8	1	48	6	9	6	1	2	3	5	752.984346159634
3071454	235	1	1	2	54	6	1	3	1	2	3	5	752.984346159634
3071454	235	1	2	1	52	6	2	3	1	2	5	2	752.984346159634
3071455	235	1	1	1	57	6	1	3	1	2	7	1	502.225108033127
3071455	235	1	2	2	58	6	2	3	1	2	6	10	502.225108033127
3071456	235	1	4	2	39	1	5	6	1	2	5	2	667.983951542086
3071456	235	1	1	1	38	6	1	3	1	1	6	5	667.983951542086
3071456	235	1	2	2	21	6	3	6	1	2	5	2	667.983951542086
3071456	235	1	3	2	11								667.983951542086
3071457	235	1	1	1	59	6	1	3	1	2	3	5	541.091958929391
3071457	235	1	2	2	58	6	2	3	1	2	3	5	541.091958929391
3071457	235	1	3	1	23	6	3	6	1	2	6	1	541.091958929391
3071458	235	1	1	1	33	6	1	2	1	2	6	3	764.267821798114
3071458	235	1	2	2	31	1	2	2	1	2	6	5	764.267821798114
3071458	235	1	3	2	12	6	3	6	1	1	4	2	764.267821798114
3071458	235	1	4	2	4								764.267821798114
3071460	235	1	1	1	44	6	1	2	1	2	5	2	641.427491845191
3071460	235	1	2	2	31	6	2	2	1	1	6	1	641.427491845191
3071461	235	1	3	2	20	6	3	6	1	1	6	1	595.579120469209
3071461	235	1	4	2	8								595.579120469209
3071461	235	1	5	2	60	6	5	5	1	2	3	3	595.579120469209
3071461	235	1	1	1	43	6	1	3	1	2	5	2	595.579120469209
3071461	235	1	2	2	40	6	2	3	1	2	5	2	595.579120469209
3071462	235	1	1	1	25	6	1	2	1	2	4	4	1167.12536922275
3071462	235	1	2	2	20	6	2	2	1	2	5	2	1167.12536922275
3071462	235	1	3	1	3								1167.12536922275
3071463	235	1	1	1	61	6	1	3	1	2	3	4	540.673155419521
3071463	235	1	2	2	53	6	2	3	1	2	3	4	540.673155419521
3071464	235	1	1	1	64	1	1	3	1	2	3	5	730.427609686957
3071464	235	1	2	2	62	1	2	3	1	2	3	5	730.427609686957
3071464	235	1	3	1	37	1	3	3	1	2	6	5	730.427609686957
3071464	235	1	4	2	30	6	3	6	1	2	5	2	730.427609686957
3071464	235	1	5	1	8								730.427609686957
3071464	235	1	6	1	4								730.427609686957
3071465	235	1	1	2	34	6	1	6	1	2	5	2	974.590660987806
3071465	235	1	2	1	15	6	3	5	1	1	4	4	974.590660987806
3071465	235	1	3	1	10								974.590660987806
3071466	235	1	1	1	37	5	1	2	1	1	6	4	1071.68248980114
3071466	235	1	2	2	36	5	2	2	1	2	5	2	1071.68248980114
3071466	235	1	3	1	13	5	3	6	1	1	4	2	1071.68248980114
3071466	235	1	4	1	9								1071.68248980114
3071467	235	1	1	1	41	6	1	2	1	1	6	3	1101.44135793162
3071467	235	1	2	2	38	6	2	2	1	2	6	2	1101.44135793162
3071467	235	1	3	1	11								1101.44135793162
3071467	235	1	4	2	4								1101.44135793162
3071469	235	1	1	1	52	1	1	3	1	2	5	2	933.673626807822
3071469	235	1	2	2	50	1	2	3	1	2	4	1	933.673626807822
3071469	235	1	3	2	25	1	3	6	1	2	6	5	933.673626807822
3071469	235	1	4	1	6								933.673626807822
3071469	235	1	5	2	22	6	3	6	1	1	6	1	933.673626807822
3071469	235	1	6	2	0								933.673626807822
3071470	235	1	1	1	82	6	1	3	1	2	3	2	482.153499828554
3071470	235	1	2	2	75	6	2	3	1	2	99		482.153499828554
3071471	235	1	2	2	44	6	2	2	1	2	5	1	936.921041364775
3071471	235	1	1	1	42	6	1	2	1	2	5	2	936.921041364775
3071471	235	1	3	1	16	6	3	6	1	1	5	2	936.921041364775
3071472	235	1	1	1	38	6	1	6	1	2	6	5	887.983061245399
3071474	235	1	1	1	44	1	1	3	1	2	6	3	1268.62163680595
3071474	235	1	2	2	36	1	2	3	1	2	3	5	1268.62163680595
3071474	235	1	3	1	14	1	3	6	1	1	4	2	1268.62163680595
3071474	235	1	4	1	10								1268.62163680595
3071474	235	1	5	2	4								1268.62163680595
3071475	235	1	1	2	51	6	1	4	1	2	3	4	839.829212551444
3071475	235	1	2	1	21	6	3	6	1	2	5	2	839.829212551444
3071476	235	1	1	1	37	6	1	6	1	2	3	3	854.976778557965
3071476	235	1	2	2	32	6	2	1	1	2	4	3	854.976778557965
3071476	235	1	3	2	14	6	3	6	1	2	4	0	854.976778557965
3071476	235	1	4	1	9								854.976778557965
3071477	235	1	1	1	46	6	1	2	1	2	3	5	936.921041364775
3071477	235	1	2	2	30	6	2	2	1	2	5	1	936.921041364775
3071477	235	1	3	1	13	6	3	6	1	2	3	5	936.921041364775
3071478	235	1	1	1	28	6	1	2	1	2	3	5	973.120760240232
3071478	235	1	2	2	24	6	2	2	1	2	4	4	973.120760240232
3071478	235	1	3	1	3								973.120760240232
3071480	235	1	2	2	39	6	2	3	1	2	6	5	987.959269253047
3071480	235	1	3	2	27	6	3	6	1	2	6	2	987.959269253047
3071480	235	1	4	1	19	6	3	6	1	1	6	1	987.959269253047
3071480	235	1	1	1	60	6	1	3	1	2	5	3	987.959269253047
3071481	235	1	4	1	11								1504.47147120254
3071481	235	1	5	2	9								1504.47147120254
3071481	235	1	1	2	41	6	1	3	1	2	3	5	1504.47147120254
3071481	235	1	2	2	20	6	3	6	1	1	6	1	1504.47147120254
3071481	235	1	3	1	19	6	3	6	1	2	5	2	1504.47147120254
3071482	235	1	1	1	42	6	1	3	1	2	4	4	1501.76199334545
3071482	235	1	2	2	38	6	2	3	1	2	5	2	1501.76199334545
3071482	235	1	3	1	10								1501.76199334545
3071482	235	1	4	2	8								1501.76199334545
3071483	235	1	1	1	46	6	1	2	1	2	5	2	1429.55347663699
3071483	235	1	2	2	45	6	2	2	1	2	5	2	1429.55347663699
3071483	235	1	3	1	9								1429.55347663699
3071484	235	1	1	2	37	6	1	3	1	2	5	2	1412.78939022734
3071484	235	1	2	1	37	6	2	3	1	2	5	2	1412.78939022734
3071484	235	1	3	1	16	6	3	6	1	1	5	1	1412.78939022734
3071484	235	1	4	1	9								1412.78939022734
3071484	235	1	5	1	74	6	5	5	1	2	3	2	1412.78939022734
3071485	235	1	1	1	52	6	1	3	1	2	3	5	1308.82698217472
3071485	235	1	2	2	51	6	2	3	1	2	3	2	1308.82698217472
3071486	235	1	3	1	30	6	3	6	1	2	3	5	1235.76638632826
3071486	235	1	4	2	11								1235.76638632826
3071486	235	1	1	1	76	6	1	3	2	2	1		1235.76638632826
3071486	235	1	2	2	65	6	2	3	1	2	3	2	1235.76638632826
3071487	235	1	1	2	24	6	1	2	1	2	5	2	2015.08124744168
3071487	235	1	2	1	24	6	2	2	1	2	5	2	2015.08124744168
3071487	235	1	3	1	18	6	5	6	1	2	5	2	2015.08124744168
3071487	235	1	4	2	2								2015.08124744168
3071487	235	1	5	1	0								2015.08124744168
3071488	235	1	1	1	23	6	1	2	1	2	5	2	1615.09578531778
3071488	235	1	2	2	20	6	2	2	1	2	5	2	1615.09578531778
3071488	235	1	3	2	3								1615.09578531778
3071489	235	1	1	1	58	6	1	2	1	2	3	5	1386.81305308846
3071489	235	1	2	2	35	6	2	2	1	2	3	4	1386.81305308846
3071489	235	1	3	1	22	6	3	6	1	2	5	2	1386.81305308846
3071489	235	1	4	1	17	6	3	6	1	1	5	1	1386.81305308846
3071489	235	1	5	1	10								1386.81305308846
3071490	235	1	1	2	44	6	1	5	1	2	3	5	1333.57542163328
3071490	235	1	2	2	14	6	3	6	1	1	4	2	1333.57542163328
3071490	235	1	3	2	17	6	3	2	1	2	5	2	1333.57542163328
3071490	235	1	4	1	0								1333.57542163328
3071490	235	1	5	2	102	6	5	5	1	2	3	2	1333.57542163328
3071491	235	1	1	2	27	6	1	2	1	2	4	4	1429.55347663699
3071491	235	1	2	1	39	6	2	2	1	2	5	2	1429.55347663699
3071491	235	1	3	1	6								1429.55347663699
3071492	235	1	2	2	37	6	3	6	1	2	3	4	976.45184203369
3071492	235	1	1	2	67	6	1	3	1	2	3	1	976.45184203369
3071493	235	1	1	1	79	6	1	3	1	2	3	3	1037.34801996464
3071493	235	1	2	2	78	6	2	3	1	2	3	3	1037.34801996464
3071494	235	1	1	2	58	6	1	5	2	2	1		1154.34561889056
3071495	235	1	1	2	51	6	1	3	1	2	5	2	1409.060494691
3071495	235	1	2	1	53	6	2	3	1	2	3	5	1409.060494691
3071495	235	1	3	1	16	6	3	6	1	1	4	4	1409.060494691
3071496	235	1	1	2	46	6	1	4	1	2	3	5	1211.30294751554
3071496	235	1	2	2	14	6	3	6	1	1	4	2	1211.30294751554
3071497	235	1	1	1	47	6	1	3	1	2	3	5	1429.55347663699
3071497	235	1	2	2	47	6	2	3	1	2	6	2	1429.55347663699
3071497	235	1	3	1	10								1429.55347663699
3071498	235	1	2	2	36	6	2	2	1	2	5	2	1308.82698217472
3071498	235	1	1	1	39	6	1	2	1	2	5	2	1308.82698217472
3071499	235	1	1	1	22	6	1	2	1	2	5	2	1789.18218649632
3071499	235	1	2	2	19	6	2	2	1	1	6	2	1789.18218649632
3071499	235	1	3	1	0								1789.18218649632
3071500	235	1	1	2	63	6	1	3	1	2	3	2	1037.34801996464
3071500	235	1	2	1	68	6	2	3	2	2	1		1037.34801996464
3071501	235	1	2	2	24	6	2	2	1	2	4	1	1515.40657402757
3071501	235	1	1	1	26	6	1	2	1	2	5	2	1515.40657402757
3071502	235	1	5	1	24	6	9	6	1	2	5	2	1440.45578754407
3071502	235	1	1	2	40	6	1	5	1	2	5	2	1440.45578754407
3071502	235	1	2	2	23	6	3	6	1	1	6	3	1440.45578754407
3071502	235	1	3	2	19	6	3	6	1	1	6	2	1440.45578754407
3071502	235	1	4	1	16	6	3	6	1	1	4	4	1440.45578754407
3071503	235	1	1	2	50	6	1	4	1	2	3	5	1182.61713251956
3071504	235	1	3	1	8								1627.42754177454
3071504	235	1	4	2	5								1627.42754177454
3071504	235	1	1	2	28	6	1	2	1	2	5	2	1627.42754177454
3071504	235	1	2	1	27	6	2	2	1	2	5	2	1627.42754177454
3071504	235	1	5	2	3								1627.42754177454
3071505	235	1	1	2	79	6	1	5	2	1	3	0	1154.34561889056
3071506	235	1	1	2	37	6	1	6	1	2	6	3	1182.61713251956
3071507	235	1	4	1	9								1251.65969978012
3071507	235	1	1	1	52	6	1	3	1	2	3	5	1251.65969978012
3071507	235	1	2	2	53	6	2	3	1	2	3	5	1251.65969978012
3071507	235	1	3	2	30	6	3	6	1	2	6	2	1251.65969978012
3071508	235	1	1	1	25	6	1	2	1	1	6	3	1766.73767088575
3071508	235	1	2	2	23	6	2	2	1	1	6	2	1766.73767088575
3071508	235	1	3	2	4								1766.73767088575
3071508	235	1	4	2	3								1766.73767088575
3071509	235	1	1	1	28	6	1	2	1	2	5	2	1409.72131387916
3071509	235	1	2	2	33	6	2	2	1	2	5	2	1409.72131387916
3071509	235	1	3	2	13	6	3	6	1	1	4	1	1409.72131387916
3071509	235	1	4	2	9								1409.72131387916
3071510	235	1	1	1	48	6	1	3	1	2	5	2	1458.23929163297
3071510	235	1	2	2	43	6	2	3	1	2	5	2	1458.23929163297
3071510	235	1	3	2	21	6	3	6	1	1	6	1	1458.23929163297
3071510	235	1	4	1	8								1458.23929163297
3071511	235	1	1	1	74	6	1	3	1	2	3	3	1137.58153248091
3071511	235	1	2	2	72	6	2	3	1	2	3	2	1137.58153248091
3071511	235	1	3	1	19	6	4	6	1	2	6	1	1137.58153248091
3071512	235	1	1	1	34	6	1	6	1	2	5	2	1586.95427154787
3071512	235	1	2	1	18	6	5	6	1	1	4	4	1586.95427154787
3071513	235	1	1	2	40	6	1	1	1	1	6	2	1308.82698217472
3071513	235	1	2	1	25	6	2	1	1	2	5	2	1308.82698217472
3071514	235	1	1	1	30	6	1	3	1	2	5	2	1815.1585236352
3071514	235	1	2	2	19	6	2	3	1	2	5	2	1815.1585236352
3071514	235	1	3	1	0								1815.1585236352
3071515	235	1	1	1	65	1	1	3	1	2	4	3	1141.1503566113
3071515	235	1	2	2	59	1	2	3	1	2	3	3	1141.1503566113
3071515	235	1	3	1	37	1	3	2	1	1	6	5	1141.1503566113
3071515	235	1	4	1	26	6	5	1	1	2	6	4	1141.1503566113
3071515	235	1	5	2	18	6	5	1	1	2	5	2	1141.1503566113
3071515	235	1	6	2	0								1141.1503566113
3071516	235	1	1	1	57	5	1	3	1	2	6	3	1005.4921502094
3071516	235	1	2	2	56	6	2	3	1	2	3	5	1005.4921502094
3071516	235	1	3	1	26	1	3	6	1	2	6	6	1005.4921502094
3071516	235	1	4	2	21	6	3	6	1	2	5	2	1005.4921502094
3071523	235	1	1	2	33	5	1	2	1	2	3	4	1172.65517663764
3071523	235	1	2	2	14	6	3	6	1	1	4	0	1172.65517663764
3071555	235	1	1	1	65	6	1	3	1	2	4	1	1158.27227607145
3071555	235	1	2	2	59	6	2	3	1	2	3	5	1158.27227607145
3071555	235	1	3	2	30	6	3	4	1	2	4	4	1158.27227607145
3071555	235	1	4	1	8								1158.27227607145
3071555	235	1	5	2	15	6	5	6	1	1	4	4	1158.27227607145
3071556	235	1	1	1	39	6	1	6	1	2	4	1	2143.519666764
3071557	235	1	1	1	74	6	1	3	1	2	7	5	1442.38105306382
3071557	235	1	2	2	68	6	2	3	1	2	3	5	1442.38105306382
3071558	235	1	1	2	29	6	1	3	1	2	6	2	2446.2543951658
3071558	235	1	2	2	10								2446.2543951658
3071558	235	1	3	2	9								2446.2543951658
3071559	235	1	1	1	33	6	1	3	1	2	4	3	1989.92046959743
3071559	235	1	2	2	34	6	2	3	1	2	4	1	1989.92046959743
3071559	235	1	3	1	17	6	3	2	1	2	5	2	1989.92046959743
3071559	235	1	4	2	19	6	5	2	1	2	4	4	1989.92046959743
3071559	235	1	5	2	1								1989.92046959743
3071560	235	1	1	2	53	6	1	4	1	1	3	2	1731.12609322914
3071560	235	1	3	1	27	6	3	6	1	1	5	2	1731.12609322914
