DIRECTORIO	NRO_ENCUESTA	HOGAR_NUMERO	PERSONA_NUMERO	P271	P262	P5475	P254	P254S1	P254S2	P5470	P5470S1	P5471	P5471S1	P5472	P5472S1	P5473	P5473S1	P5474S1	P5474S2	P5474S3	P5474S4	P5474S5	P5474S6	P5474S7	P5474S8	P5474S9	P5476	P5476S1	P5476S2	P5476S3	P5476S4	P5476S5	P5477	P5477S1	P5478	P5478S1	P1701S1	P1701S2	P1701S3	P1701S4	P1701S5	P1701S6	P1701S7	P1702	P1703	P1704	P1705	P5479	P5479S1	P5480	P5480S1	P5481	P5481S1	P5482	P5482S1	P5483	P5483S1	P5484	P5484S1	FEX_P
3073987	235	1	4	6	4	1	1	3	3	2		2		2		2		2	1	2	2	1	2	2	2	2	1	2	2	2	2	0	1	3	2									1	1	1	3	1	5	2		1	1	2		2		2		2180.30309023131
3073987	235	1	6	6	4	1	2	3	1	2		2		2		2		2	2	2	2	1	2	2	2	2	1	1	4	3	3	1	1	2	2									1	3	1	3	2		1	2	1	1	2		2		2		2180.30309023131
3073994	235	1	4	6	3	1	1	3	4	1	2	2		2		2		2	2	2	2	2	2	2	2	1	1	1	6	0	6	0	2		2									2		1	1	1	2	1	1	1	1	1	2	1	2	2		1915.99729448308
3073998	235	1	4	6	3	1	1	3	4	1	4	1	4	1	5	2		2	1	2	2	1	2	2	2	1	1	2	2	2	2	0	1	4	2									1	3	1	2	1	3	1	2	1	1	1	2	1	2	1	2	1844.48717226135
3074002	235	1	4	6	3	2	1	3	3	2		2		2		2		2	2	2	2	2	2	2	1	2	2						2		2		1	2	1	1	1	2	2	2				2		2		1	1	2		2		1	1	2175.61629137522
3074003	235	1	4	6	3	1	1	3	4	1	3	1	4	1	5	1	5	2	1	2	2	1	2	2	2	1	1	2	2	2	2	0	2		2									1	3	1	2	1	3	1	2	1	2	1	2	1	2	1	2	1797.09727642885
3074014	235	1	3	6	3	1	1	3	4	1	2	1	2	2		2		2	1	2	1	1	2	2	1	1	1	1	30	15	30	0	1	2	1	3								1	2	1	1	1	2	1	1	1	1	2		1	1	1	1	2184.91397354244
3074016	235	1	4	6	3	2	1	2	3	2		2		2		2		2	2	2	1	1	2	2	2	2	1	2	1	0	1	0	2		2									1	3	1	3	2		2		1	1	2		1	1	2		2266.09753597299
3074037	235	1	6	6	5	2	1	1	1	2		2		2		2		2	2	2	1	1	2	2	2	2	2						2		2		2	2	2	2	2	2	1	1	3	2		2		1	2	1	1	2		1	1	1	1	2142.19838281879
3074039	235	1	3	6	3	1	1	3	3	2		2		2		2		2	2	1	2	2	2	2	2	2	1	2	5	0	5	0	2		2									1	2	1	2	2		1	2	1	1	1	2	2		1	2	2012.03805735565
3074039	235	1	4	6	3	1	1	3	2	2		2		2		2		2	2	1	2	2	2	2	2	2	1	2	3	0	3	0	2		2									1	2	1	2	2		1	2	1	1	1	2	2		2		2012.03805735565
3074043	235	1	5	6	4	1	1	3	3	2		1	4	2		2		2	1	2	1	1	2	2	2	1	1	2	3	3	3	0	2		2									1	1	1	2	1	3	2		1	1	2		2		2		1801.63996461322
3074054	235	1	3	6	3	1	1	2	3	2		2		2		2		2	2	2	2	2	2	2	2	2	2						2		2		2	1	2	2	2	2	2	1	3	2		2		2		2		2		2		1	2	2137.52407770994
3074057	235	1	5	6	3	1	1	3	4	2		2		2		2		2	2	2	2	2	2	2	2	2	1	4	2	2	2	0	2		2									1	3	2		2		2		2		2		2		1	1	1716.28947203992
3074059	235	1	3	6	3	1	1	3	3	2		2		2		2		2	2	2	2	1	2	2	2	1	1	2	3	3	3	0	2		2									1	4	1	1	1	2	1	3	1	1	2		1	2	1	3	1877.90508081779
3074063	235	1	3	6	3	1	1	3	2	2		2		2		2		2	2	2	2	2	2	2	2	2	2						2		2		1	1	1	2	2	2	2	2				1	3	2		1	1	2		2		2		1925.29497665029
3074064	235	1	2	6	3	1	1	3	4	2		2		2		2		2	2	2	2	2	2	2	2	2	2						2		2		1	2	1	1	1	2	2	2				2		2		1	1	1	2	2		2		1879.58234439553
3074065	235	1	2	6	3	1	1	3	2	2		2		2		2		2	2	2	2	2	2	2	2	2	2						2		2		1	2	1	2	1	2	2	1	4			2		2		1	2	1	3	1	2	1	1	1926.97224022803
3074067	235	1	3	6	3	1	1	3	2	2		2		2		2		2	2	2	2	2	2	2	2	2	1	2	1	1	0	1	2		2									1	3	1	1	1	4	1	2	2		2		2		2		2300.57743275045
3074068	235	1	2	6	3	1	1	3	3	1	2	1	2	1	2	2		2	2	1	1	2	2	2	1	2	1	2	3	3	3	0	1	5	2									1	2	1	2	1	5	1	2	1	3	1	3	1	1	1	1	1938.7392165177
3074070	235	1	2	6	3	1	1	3	0	1	5	2		1	5	1	5	2	2	2	1	1	2	2	2	1	1	3	5	0	5	0	1	4	1	3								1	3	2		1	5	1	3	1	1	2		2		2		1926.97224022803
3074071	235	1	4	6	3	1	1	3	2	2		2		2		2		2	2	2	2	2	2	2	2	2	2						2		2		1	2	1	2	2	2	2	2				2		2		1	2	1	2	2		2		1797.09727642885
3074125	235	1	3	6	3	1	1	3	1	2		2		2		2		2	2	2	2	2	2	2	2	2	1	2	2	2	2	0	1	2	2									1	3	2		2		1	2	1	2	2		2		1	2	2137.52407770994
3074184	235	1	3	6	3	2	1	2	0	1	3	2		2		2		2	2	2	1	2	2	2	1	2	1	1	2	1	1	1	2		2									1	4	1	2	1	2	2		1	1	2		2		1	1	1905.32130796126
3074190	235	1	2	6	3	1	1	2	2	1	1	2		2		2		2	2	2	2	2	2	1	2	2	1	2	10	0	10	0	2		2									1	1	1	2	2		2		1	2	1	4	1	1	2		1926.88657717207
3074212	235	1	4	6	3	1	1	3	4	2		2		2		2		2	2	2	2	2	2	1	1	1	1	4	2	1	2	0	2		2									1	4	2		1	4	1	3	1	1	2		1	2	1	3	2349.11201978169
3074230	235	1	3	6	3	1	2	3	1	2		2		2		2		2	2	2	2	2	2	2	2	2	1	2	2	0	2	0	2		2									1	2	1	3	2		2		1	1	1	2	1	3	1	3	2758.12365473274
3074232	235	1	4	6	3	1	1	2	3	2		2		2		2		2	2	2	2	2	2	2	2	2	2						2		2		2	1	2	2	2	2	2	1	4	1	1	2		1	2	1	1	2		1	1	1	2	1845.58542338958
3074233	235	1	5	6	4	1	1	2	3	2		2		2		2		2	2	2	2	1	2	2	2	1	1	3	12	0	12	0	2		2									1	3	1	3	2		1	3	1	1	1	2	1	2	1	2	1686.71682120108
3074235	235	1	2	6	4	1	1	3	5	1	1	2		1	1	1	1	2	2	2	1	1	2	1	1	2	1	1	12	12	12	0	1	4	1	2								1	1	1	1	1	4	1	3	1	1	1	3	1	1	1	2	1605.78577579327
3074239	235	1	4	6	4	1	1	3	4	1	4	2		2		1	5	1	2	2	1	2	2	1	2	1	1	2	5	3	5	0	1	4	1	4								2		1	2	1	2	1	3	1	1	1	3	1	2	1	2	2335.58424668355
3074243	235	1	3	6	4	2	1	2	0	1	4	2		2		1	4	1	2	2	1	1	2	2	1	1	1	1	10	0	10	0	1	2	1	2								1	1	2		1	2	1	2	1	1	1	1	1	1	1	1	1489.62695199864
3074248	235	1	3	6	3	1	1	4	1	2		1	3	1	3	1	4	2	2	1	1	1	2	1	1	1	1	3	4	0	4	0	2		1	2								1	2	1	1	1	2	1	2	1	1	1	3	1	2	1	2	2306.51960378335
3074250	235	1	3	6	4	1	1	3	2	1	5	2		2		2		2	1	2	1	1	2	2	1	1	1	1	7	5	7	0	1	3	2									1	1	1	3	1	4	1	2	1	1	1	3	2		1	3	1541.12678433494
3074254	235	1	5	6	4	1	1	3	5	2		2		1	3	1	4	2	2	2	2	1	2	2	1	2	2						2		2		1	2	2	2	2	2	2	1	2			1	3	1	2	1	1	1	2	2		2		1846.59729197506
3074255	235	1	3	6	3	1	1	3	2	2		1	3	2		1	3	2	2	2	1	1	2	2	1	2	1	1	3	3	3	0	1	3	2									1	3	1	1	1	4	1	3	1	2	1	1	1	1	2		2036.06878507205
3074258	235	1	4	6	3	1	1	3	3	2		2		2		2		2	2	2	2	2	2	2	2	2	1	1	3	3	3	0	2		2									1	4	1	1	2		2		1	1	1	2	1	1	2		1939.25456658867
3074259	235	1	2	6	3	1	1	3	2	2		2		2		2		2	2	2	2	2	2	2	2	2	1	2	5	1	5	0	1	3	2									1	3	1	3	2		2		1	1	2		1	1	2		1706.31739475251
3074263	235	1	3	6	3	2	1	2	2	1	4	2		2		2		2	1	2	2	2	2	2	1	1	1	5	3	0	3	0	2		2									1	3	2		1	4	1	4	1	1	2		1	2	1	2	2493.28567356952
3074263	235	1	6	6	9	1	1	3	2	2		1	3	2		2		2	1	2	2	1	2	2	1	1	1	6	2	0	2	0	1	4	2									2		1	3	1	2	1	4	1	2	1	2	1	2	1	3	2493.28567356952
3074264	235	1	3	6	3	1	1	3	3	2		1	4	2		2		2	1	2	1	1	2	2	1	2	1	1	3	3	3	0	1	4	2									1	3	1	1	1	4	2		1	1	1	3	1	3	1	3	1808.0303963829
3074265	235	1	2	6	3	1	1	3	2	1	2	1	3	1	2	1	2	2	2	2	1	1	2	1	1	2	1	2	2	0	2	0	1	3	2									2		1	1	2		1	1	1	1	1	3	2		2		2098.74802865287
3074294	235	1	4	6	4	1	1	3	5	2		2		2		2		2	2	1	2	2	2	2	2	1	1	3	2	2	2	0	1	2	1	2								1	3	1	2	1	5	1	3	1	1	1	2	2		2		1015.49757857963
3074294	235	1	5	6	4	1	1	3	2	2		2		2		2		2	2	1	2	2	2	2	2	2	1	3	3	3	3	0	2		2									1	2	1	3	1	5	1	2	1	1	2		2		2		1015.49757857963
3074297	235	1	3	6	4	1	1	3	2	2		2		2		2		2	2	2	2	1	2	2	2	1	1	3	3	3	3	0	1	3	1	3								1	3	1	3	2		2		2		2		2		2		717.563035095776
3074298	235	1	3	6	3	1	1	3	4	2		2		2		2		2	2	1	2	2	2	2	2	2	1	2	3	3	3	0	2		2									2		1	3	2		2		1	2	2		2		2		1294.44974325465
3074300	235	1	4	6	3	1	1	3	5	1	5	2		2		1	5	2	2	1	2	1	2	2	1	1	1	2	3	3	3	0	1	3	1	2								2		1	2	2		1	2	1	1	1	2	2		2		1589.08935161785
3074300	235	1	5	6	3	1	1	3	3	1	5	2		2		2		2	2	1	2	1	2	2	2	1	1	3	2	2	2	0	1	4	2									2		1	3	2		2		1	1	1	2	2		2		1589.08935161785
3074302	235	1	6	6	4	1	1	3	3	2		2		2		2		2	2	1	2	2	2	2	2	2	1	2	3	3	3	0	2		2									1	3	1	2	2		2		1	2	2		2		2		1109.74463230735
3074302	235	1	7	6	4	1	1	3	1	2		2		2		2		2	2	1	2	2	2	2	2	2	1	2	2	2	2	0	2		2									1	3	1	2	2		2		1	2	2		2		2		1109.74463230735
3074303	235	1	3	6	3	2	2	2	3	1	4	2		2		2		2	2	2	2	2	2	2	2	2	1	2	2	0	2	0	2		2									1	3	1	3	1	4	1	2	1	2	2		2		2		1179.29752076682
3074318	235	1	3	6	3	1	1	3	4	2		2		2		2		2	2	2	2	2	2	2	2	1	1	3	3	3	3	0	1	3	2									1	2	1	2	1	3	1	3	1	2	1	2	1	2	1	3	2059.42795318815
3074318	235	1	4	6	3	2	1	2	3	2		2		2		2		2	2	2	2	2	2	2	2	1	1	2	2	2	2	0	1	3	2									1	1	1	2	1	4	1	3	1	1	1	2	1	2	1	2	2059.42795318815
3074324	235	1	4	6	3	1	1	3	4	2		2		2		2		2	2	2	2	1	2	2	2	2	1	2	2	2	2	0	2		2									2		1	3	2		1	3	1	1	2		2		2		1955.7667717261
3074332	235	1	3	6	3	1	1	3	3	1	1	1	2	2		2		2	2	1	2	2	2	2	2	2	1	3	2	2	2	0	2		2									2		1	3	1	3	1	2	1	1	1	2	2		1	1	318.751572588618
3074349	235	1	6	6	4	1	1	3	4	1	3	1	3	1	3	1	5	2	2	1	2	2	2	2	1	2	1	5	1	1	1	0	1	4	1	4								2		1	2	2		1	2	1	1	1	1	1	1	1	2	119.74034707657
3074352	235	1	3	6	3	1	1	3	2	1	2	1	4	1	4	1	4	2	2	1	2	2	2	1	1	2	1	2	1	1	1	0	2		2									1	3	2		2		1	2	1	2	1	2	1	2	1	2	119.74034707657
3074354	235	1	4	6	4	2	1	2	0	2		1	4	1	4	1	4	2	2	2	1	2	2	1	1	1	2						1	3	2									1	1	2		2		2		1	1	2		1	2	1	2	487.608387997872
3074357	235	1	3	6	3	1	1	4	1	2		2		2		2		2	2	2	2	2	2	2	1	2	2						2		2		1	2	2	2	1	2	2	1	3			2		1	4	1	2	1	4	1	3	2		274.044021336356
3074358	235	1	4	6	3	1	1	2	2	2		2		2		2		1	2	1	2	2	2	2	2	2	2						2		2		1	2	2	2	2	2	2	2				2		2		2		2		2		2		243.344878960062
3074363	235	1	2	6	3	1	1	3	3	2		2		2		2		2	2	2	2	2	2	2	1	2	2						2		2		1	1	2	2	2	2	2	1	6			2		2		2		2		1	3	2		422.31540264493
3074363	235	1	3	6	3	1	1	3	3	2		2		2		2		2	2	2	2	2	2	2	1	2	2						2		2		1	2	2	2	2	2	2	1	3			2		2		1	1	2		1	3	2		422.31540264493
3074369	235	1	3	6	3	2	1	2	0	2		2		2		1	5	2	2	2	2	2	2	1	1	2	2						2		2		2	1	2	2	2	2	2	2		1	2	2		2		1	1	2		2		2		151.797684262961
3074371	235	1	3	6	3	1	1	3	4	2		2		2		1	5	2	2	2	2	2	2	1	2	2	1	3	1	1	1	0	2		2									2		1	2	2		2		1	1	2		2		2		151.797684262961
3074372	235	1	4	6	3	2	1	2	2	2		2		2		2		1	2	1	2	2	2	2	2	2	1	6	1	1	0	1	2		2									1	2	2		2		2		2		2		2		2		235.485096016373
3074373	235	1	3	6	3	1	1	3	4	2		2		2		2		1	2	1	2	2	2	2	2	2	2						2		2		2	1	2	2	2	2	2	1	3	2		2		2		1	1	1	3	1	3	2		473.453465060852
3074374	235	1	5	6	5	1	1	3	1	2		1	5	2		1	5	2	2	2	2	2	2	1	2	2	1	2	2	2	2	0	2		2									1	1	1	2	2		1	2	1	1	1	2	2		2		328.046817779359
3074376	235	1	6	6	4	1	1	3	3	2		2		2		1	5	2	2	2	2	2	2	1	1	2	2						2		2		2	2	1	2	2	2	2	2		1	2	2		2		1	1	2		2		2		266.434002871479
3074377	235	1	4	6	3	1	1	3	2	2		2		2		2		2	2	1	2	2	2	2	2	2	2						2		2		1	2	2	2	2	2	2	1	3			2		2		1	1	2		2		2		487.608387997872
3074378	235	1	5	6	3	1	1	3	2	2		2		2		2		2	2	2	2	2	2	2	2	2	1	2	1	1	1	0	2		2									2		1	1	2		2		1	1	2		2		2		328.046817779359
3074380	235	1	3	6	3	1	1	3	2	2		2		2		1	5	1	2	1	2	2	2	2	1	2	1	6	1	1	0	1	2		2									1	3	1	4	2		2		1	1	2		1	2	2		190.0097904658
3074383	235	1	3	6	3	1	1	3	3	2		2		2		1	5	2	2	2	2	2	2	1	1	2	2						2		2		2	2	2	2	2	1	2	2		2		2		2		1	1	1	2	1	2	2		487.608387997872
3074384	235	1	3	6	3	1	1	3	1	2		2		2		2		1	2	2	2	2	2	2	2	2	1	5	1	1	0	1	2		2									1	3	1	2	2		2		1	1	2		1	3	2		151.797684262961
3074385	235	1	2	1	3	1	1	3	4	2		2		2		2		1	2	2	2	2	2	2	2	2	1	4	1	1	0	1	2		2									1	3	1	3	2		2		1	2	2		2		2		263.737762023091
3074385	235	1	3	6	3	2	1	3	1	2		2		2		2		1	2	2	2	2	2	2	1	2	1	2	1	1	0	1	1	2	2									1	3	1	2	2		2		1	2	2		2		2		263.737762023091
3074386	235	1	3	6	3	1	1	3	4	2		2		2		2		1	2	1	2	2	2	2	2	2	1	3	1	0	0	1	1	3	2									1	2	1	2	2		2		1	2	2		1	2	1	2	195.351355998067
3074388	235	1	2	6	3	1	1	3	5	2		2		2		2		2	2	2	2	2	2	2	2	2	1	2	3	3	3	0	2		2									2		1	2	2		2		1	1	1	2	2		2		325.498307176222
3074391	235	1	6	6	3	1	1	3	3	2		2		2		2		1	2	1	2	2	2	2	2	2	2						2		2		1	1	2	2	1	2	2	2				2		2		1	1	1	4	2		2		487.608387997872
3074391	235	1	7	6	3	1	1	2	1	2		2		2		2		1	2	1	2	2	2	2	2	2	2						2		2		2	1	2	2	2	2	2	2		2		2		2		1	1	2		2		2		487.608387997872
3074393	235	1	3	6	3	1	1	3	5	2		1	5	2		1	5	2	2	2	2	2	2	2	2	2	1	2	2	2	0	2	2		2									2		1	2	2		1	2	1	1	1	1	2		1	1	151.797684262961
3074394	235	1	3	6	3	1	1	4	1	2		2		2		2		1	2	2	2	2	2	2	2	2	2						2		1	2								2		1	4	2		2		1	1	2		1	2	1	2	181.492251354806
3074395	235	1	4	6	3	2	1	2	0	2		2		2		1	5	2	2	2	1	2	2	1	2	2	2						2		2		2	2	2	2	1	2	2	1	3	2		2		2		2		2		2		2		323.749072808589
3074396	235	1	4	6	3	1	1	3	3	2		2		2		1	5	2	2	2	2	2	2	1	2	2	2						2		2		2	2	1	2	2	1	2	2		1	2	2		2		1	1	2		1	2	2		286.826885934508
3074396	235	1	5	6	3	2	1	2	0	2		2		2		1	5	2	2	2	2	2	2	1	2	2	2						2		2		2	2	2	2	2	1	2	1	3	2		2		2		1	1	2		1	2	1	2	286.826885934508
3074399	235	1	2	6	3	1	1	3	3	2		1	5	2		1	5	2	2	2	2	2	2	1	2	1	2						2		2		1	2	2	2	2	2	2	1	3			2		1	2	1	1	1	2	2		2		221.270282114529
3074400	235	1	2	6	3	1	1	3	5	2		1	5	2		1	5	2	2	2	2	2	2	1	2	2	1	2	2	2	2	0	2		2									2		1	2	2		1	2	1	1	1	2	2		2		166.920666554383
3074403	235	1	2	5	3	1	1	3	1	2		2		2		2		1	2	2	2	2	2	2	2	2	1	6	1	0	0	1	1	5	1	4								1	3	1	5	2		2		1	1	2		2		2		487.608387997872
3074448	235	1	7	6	9	2	1	2	0	2		2		2		2		2	2	2	2	2	2	2	2	2	2						2		2		2	2	2	2	2	2	1	1	3	2		2		2		1	1	2		1	1	2		2003.84416555906
3074455	235	1	4	6	3	1	1	4	1	2		2		2		2		1	2	2	2	2	2	2	2	2	2						2		2		1	2	2	2	2	2	2	2				2		2		1	1	2		2		2		339.886582165896
3074460	235	1	3	6	3	1	1	3	1	2		2		2		1	5	1	2	1	2	2	2	2	2	2	1	4	1	0	0	1	2		2									1	3	1	2	2		2		1	2	2		2		2		201.676093764507
3074464	235	1	2	6	3	1	1	3	3	1	4	1	4	1	5	2		2	2	2	2	1	2	2	2	1	1	4	1	0	1	0	2		2									1	3	1	4	1	2	1	3	1	1	1	4	1	1	1	3	2186.59123712017
3074522	235	1	5	1	4	2	2	2	0	2		2		2		2		2	2	2	2	2	2	2	2	2	2						2		2		2	1	1	2	1	2	2	2		2		2		1	2	1	2	1	3	2		2		234.892563281464
3074524	235	1	3	1	3	1	1	4	0	2		2		2		1	4	2	1	2	1	2	1	1	2	2	1	2	10	0	10	0	1	3	2									2		1	3	1	2	1	3	1	1	1	1	1	1	1	3	165.283292394463
3074524	235	1	4	1	3	2	1	1	1	1	1	1	5	1	5	1	3	2	2	2	2	2	1	1	2	2	2						2		2		2	2	2	2	1	2	2	1	3	2		1	3	1	2	1	3	2		1	1	1	2	165.283292394463
3074528	235	1	3	1	3	1	1	4	1	1	3	1	4	1	3	2		1	2	2	2	2	1	1	2	2	1	4	1	1	1	0	2		2									2		2		2		2		1	2	1	4	1	2	2		198.01233955964
3074529	235	1	4	1	4	1	1	4	1	1	2	1	2	1	2	2		2	1	2	2	2	2	1	2	2	1	2	2	2	2	0	1	5	1	4								1	1	1	1	1	3	1	2	2		1	4	1	2	1	2	259.011869205456
3074529	235	1	5	1	4	1	1	3	2	1	2	1	2	1	3	1	3	2	2	2	1	2	1	1	2	2	1	3	3	1	3	0	1	2	1	2								1	1	1	3	1	3	1	2	1	2	1	2	1	2	1	2	259.011869205456
3074534	235	1	3	6	3	1	1	3	5	1	1	1	3	1	3	1	4	2	2	2	2	2	2	1	2	2	1	2	2	2	2	0	2		2									1	4	1	2	2		2		1	1	1	1	2		2		240.458138122997
3074536	235	1	4	6	3	1	1	3	3	2		2		2		1	4	2	2	2	2	2	2	1	2	2	2						2		2		1	2	1	2	2	2	2	1	3			1	5	2		1	1	2		2		2		198.01233955964
3074539	235	1	6	6	3	1	1	3	4	2		2		2		1	4	2	2	2	2	2	2	2	2	2	2						2		2		1	2	2	2	2	2	2	2				2		2		1	1	1	2	1	1	2		258.922571181264
3074542	235	1	2	1	3	1	1	4	0	2		1	5	1	5	2		2	1	2	1	2	1	1	2	2	1	2	20	5	20	0	2		2									2		1	2	1	2	1	3	1	1	1	2	2		1	2	139.147698349276
3074547	235	1	2	6	3	1	1	3	3	2		2		2		2		2	2	2	2	2	2	1	2	2	1	1	1	1	1	0	2		2									1	4	1	1	1	5	2		1	1	2		2		2		204.692378150961
3074548	235	1	5	1	3	1	1	3	4	2		2		2		2		2	2	2	2	2	2	1	2	2	2						2		2		1	2	2	1	2	2	2	1	1			1	3	2		1	1	1	4	1	1	2		281.2791825016
3074548	235	1	6	1	3	1	1	3	1	2		2		2		2		2	2	2	2	2	2	1	2	2	2						2		2		2	2	2	1	2	2	2	1	4	1	2	2		2		1	1	2		1	1	2		281.2791825016
3074551	235	1	4	6	3	1	1	3	5	2		2		1	5	1	4	2	2	2	2	2	2	1	2	2	1	3	10	10	10	0	2		2									1	4	1	3	1	5	1	2	1	1	1	1	2		2		306.636680883273
3074551	235	1	5	6	3	2	1	2	3	2		2		2		2		2	2	2	2	2	2	1	2	2	2						2		2		2	1	2	2	2	2	2	1	2	2		2		2		1	1	1	2	2		2		306.636680883273
3074675	235	1	3	6	4	1	1	3	4	2		2		2		2		2	2	2	2	2	2	2	2	1	1	2	3	3	3	0	2		2									1	3	1	2	1	5	1	3	1	1	1	3	2		2		1797.10977017609
3074675	235	1	4	6	4	1	1	3	3	2		2		2		2		2	2	2	2	2	2	2	2	2	2						2		2		1	2	2	2	2	2	2	1	4			2		2		1	1	2		2		2		1797.10977017609
3074676	235	1	6	6	3	1	1	3	4	2		2		2		2		2	2	2	2	2	2	2	2	1	1	1	2	2	2	0	2		2									2		1	3	2		2		1	1	2		2		2		1807.58311962496
3074677	235	1	3	6	3	2	2	2	3	2		2		2		2		2	2	2	2	2	2	2	2	2	1	2	1	1	1	0	2		1	3								1	3	1	3	2		1	3	1	1	2		2		2		1877.90508081779
3074680	235	1	5	6	3	1	1	3	5	2		2		2		2		2	2	2	2	2	2	2	2	1	1	2	3	3	3	0	2		2									1	3	1	2	1	1	1	3	1	1	1	2	2		1	2	1914.32003090534
3074686	235	1	3	6	3	1	1	4	0	2		2		2		2		2	2	2	2	1	2	2	2	1	1	2	3	3	3	0	2		2									2		1	2	2		1	3	1	1	2		2		2		1925.29497665029
3074705	235	1	4	6	4	2	2	1	1	2		2		2		2		2	2	2	2	2	2	2	2	2	2						2		2		2	1	2	2	2	2	2	2		2		2		2		2		2		2		2		1785.33030013918
3074706	235	1	5	5	4	2	1	2	2	2		2		2		2		2	2	2	2	1	2	2	2	1	1	3	2	0	2	0	1	3	2									1	1	1	1	1	2	1	2	1	1	1	2	2		1	3	1817.4467031595
3074730	235	1	3	5	3	2	1	3	1	2		2		2		2		2	2	2	2	2	2	2	2	2	2						2		2		2	2	2	2	2	1	2	1	3	1	2	2		1	2	1	1	2		2		2		1905.32130796126
3074731	235	1	4	6	3	1	1	2	3	2		2		2		2		2	2	2	2	2	2	2	2	2	2						2		2		2	2	2	2	2	1	2	1	2	2		2		1	3	1	1	2		2		2		1389.72637003815
3074733	235	1	3	6	4	1	1	3	2	1	5	2		1	4	2		2	2	1	2	2	2	2	1	2	1	2	3	3	3	0	2		2									1	3	2		1	3	2		1	1	1	3	2		1	2	1738.19219170074
3074733	235	1	4	6	4	2	1	2	3	1	3	2		2		2		2	2	1	2	2	2	2	1	2	2						2		2		2	1	2	2	2	2	2	1	3	2		2		1	2	1	1	1	2	2		2		1738.19219170074
3074734	235	1	2	6	3	1	1	3	5	2		2		2		2		2	2	1	2	2	2	2	2	2	1	2	2	2	2	0	2		2									1	3	2		2		1	2	1	2	1	2	2		2		2084.43034502767
3074734	235	1	3	6	3	2	1	2	3	2		2		2		2		2	2	1	2	2	2	2	2	2	2						2		2		2	1	2	2	2	2	2	1	3	2		2		1	2	1	1	1	2	2		2		2084.43034502767
3074735	235	1	2	6	4	1	1	3	3	2		2		2		2		2	2	1	2	2	2	2	2	2	1	2	1	1	1	0	2		2									1	1	2		2		1	2	1	1	1	1	2		2		1888.30220775591
3074735	235	1	3	6	4	2	1	2	3	2		2		2		2		2	2	1	2	2	2	2	2	2	2						2		2		2	1	2	2	2	2	2	1	1	2		2		1	2	1	1	1	2	2		2		1888.30220775591
3074736	235	1	4	6	3	2	1	1	1	2		2		2		2		2	2	2	2	2	2	2	2	2	2						2		2		2	1	2	2	2	2	2	1	3	2		1	4	1	2	1	1	1	2	1	1	2		3540.97790341955
3074738	235	1	2	6	3	2	1	1	1	1	1	1	1	1	2	1	5	2	2	2	2	1	2	2	1	1	2						2		2		1	2	2	2	2	2	2	1	3			1	3	1	1	1	1	1	1	2		1	1	3160.61981621111
3074739	235	1	4	6	4	1	1	3	3	2		2		2		2		2	2	2	2	1	2	2	2	1	1	1	1	1	0	1	2		2									1	3	1	4	1	3	1	1	1	1	1	1	1	2	1	1	4868.95982101751
3074739	235	1	5	6	4	2	1	2	0	2		2		2		2		2	2	2	2	1	2	2	2	1	2						2		2		2	2	2	2	2	1	2	1	3	1	4	2		1	1	1	1	2		1	1	2		4868.95982101751
3074740	235	1	5	6	3	1	1	3	1	2		2		1	2	1	2	2	2	2	2	2	2	2	2	2	1	1	2	2	2	0	1	3	1	4								2		1	1	1	4	1	3	1	2	2		2		2		3311.84551120168
3074741	235	1	6	5	3	2	1	2	0	1	3	2		1	3	1	3	2	2	1	1	1	2	1	1	1	1	3	7	0	7	0	2		2									1	2	2		2		1	2	1	1	2		2		2		4124.73626542706
3074741	235	1	4	5	3	1	1	4	0	1	3	1	3	1	3	1	3	2	2	1	1	1	2	1	1	1	1	3	7	0	7	0	2		2									2		1	1	1	3	1	2	1	1	1	2	2		2		4124.73626542706
3074741	235	1	5	5	3	1	1	3	0	1	3	1	3	1	3	1	3	2	2	1	1	1	2	1	1	1	2						2		2		2	1	2	2	2	2	2	1	2	1	1	1	3	1	1	1	1	2		2		2		4124.73626542706
3074742	235	1	3	6	3	1	1	3	3	2		2		2		2		2	2	2	2	2	2	2	2	1	1	2	3	3	3	0	2		2									2		1	2	2		1	3	1	1	1	3	2		2		1795.43250659835
3074742	235	1	4	6	3	1	1	3	2	2		2		2		2		2	2	2	2	2	2	2	2	1	1	2	2	2	2	0	2		2									2		1	2	1	4	1	3	1	1	1	4	2		2		1795.43250659835
3074770	235	1	4	6	3	1	1	3	2	2		2		2		2		2	2	2	2	2	2	2	2	1	1	2	2	2	2	0	2		2									2		1	2	1	4	1	3	1	1	1	4	2		2		1795.43250659835
3074770	235	1	3	6	3	1	1	3	3	2		2		2		2		2	2	2	2	2	2	2	2	1	1	2	3	3	3	0	2		2									2		1	2	2		1	3	1	1	1	3	2		2		1795.43250659835
3074801	235	1	5	6	3	1	1	3	2	1	5	2		2		1	5	2	2	2	1	1	2	2	2	1	1	2	4	4	4	0	1	3	2									1	3	1	1	1	5	1	2	1	1	1	2	1	1	1	2	1416.63939747554
3074808	235	1	4	6	3	1	1	3	1	1	3	2		1	2	1	2	2	2	1	2	1	2	1	2	1	1	4	1	1	1	0	2		2									1	2	1	2	1	2	1	2	1	1	1	2	1	2	1	1	366.206310492327
