DIRECTORIO	NRO_ENCUESTA	HOGAR_NUMERO	P6008	P6007	P6007S1	FEX_P
367394400	234	1	1			175.009536542801
367286520	234	1	4	2		1740.40971632355
367285800	234	1	3	2		1693.22441380379
367361280	234	1	1			646.294822162593
367318080	234	1	2	2		1222.79045023852
367370040	234	1	5	2		1010.75398760613
367279560	234	1	6	2		1096.90086445363
367380840	234	1	2	2		946.173228753081
367360440	234	1	5	2		635.488676939491
367286400	234	1	4	2		1587.56533777808
367351320	234	1	3	2		598.407163108227
367336800	234	1	6	2		753.653038188091
367358280	234	1	1			836.681182752029
367340400	234	1	1			2649.43072991478
367295760	234	1	1			1663.76210971322
367347480	234	1	5	2		974.805751635848
367299600	234	1	3	2		1903.29249860728
367299600	234	2	3	2		1903.29249860728
367354320	234	1	4	2		1161.24116974851
367348800	234	1	2	2		1068.79910160464
367292400	234	1	4	2		1649.78460010491
367293360	234	1	4	2		1531.31506849398
367328040	234	1	2	1	1	1001.40151613482
367386120	234	1	2	2		236.756235662002
367388880	234	1	3	2		184.997603398709
367358040	234	1	6	2		845.73944321993
367261080	234	1	5	2		3544.95307757282
367254600	234	1	3	2		1147.39159366615
367255320	234	1	5	2		1136.37155077879
367263720	234	1	3	2		924.961099301888
367257120	234	1	1			1262.61881384662
367259520	234	1	2	2		1251.59877095926
367269120	234	1	6	2		1292.12946930114
367261200	234	1	3	2		3746.31630874128
367270080	234	1	1			1515.83736769054
367258680	234	1	3	2		1131.52085652868
367262640	234	1	1			3033.3109069988
367262880	234	1	4	2		3016.78559149754
367258560	234	1	4	2		1037.90670571668
367258320	234	1	3	2		1531.74773550654
367263960	234	1	4	2		754.116349288477
367262520	234	1	2	2		2916.90144468531
367263600	234	1	1			6066.6218139976
367269360	234	1	4	2		1381.6126286569
367266240	234	1	1			1061.45933155011
367257960	234	1	4	2		1300.25855779119
367266480	234	1	5	2		1121.08079016967
367269720	234	1	6	2		1828.09182734481
367261800	234	1	3	2		3746.31630874128
367256640	234	1	2	2		1267.48570784575
367266840	234	1	8	2		1311.55083329822
367300320	234	1	1			1627.25966265606
367273440	234	1	4	2		1180.60012987638
367357440	234	1	2	2		626.723515516501
367362840	234	1	3	2		804.607419440246
367308240	234	1	8	2		1500.68571038032
367297920	234	1	4	2		1746.32187155588
367302360	234	1	1			1817.37648986821
367382640	234	1	4	2		1235.96718814509
367304760	234	1	2	2		1621.10199785705
367308120	234	1	3	1	1	1540.38003525831
367303080	234	1	5	2		1634.75064029784
367355280	234	1	4	2		922.859659773643
367332360	234	1	5	2		758.660276503067
367285920	234	1	3	2		1583.81984895719
367365960	234	1	3	2		832.961336898487
367369560	234	1	6	2		1301.85225831588
367387080	234	1	5	2		145.138529920683
367351080	234	1	4	2		653.830513776282
367307040	234	1	5	2		1453.50040786056
367290600	234	1	2	2		1493.19473273854
367280880	234	1	2	2		936.82222688167
366857880	234	1	5	2		2446.59290078279
367347600	234	1	6	2		1228.19101425191
367397880	234	1	3	2		1203.82260444086
367167360	234	1	2	2		1250.62122404077
367165680	234	1	1			1199.78462254895
367167480	234	1	2	2		1131.30328460574
366922800	234	1	1			632.646983086362
366830400	234	1	3	2		170.105533814676
366897120	234	1	2	2		573.619357743468
366864720	234	1	7	2		1134.99377038
366842880	234	1	1			785.022143680089
366965160	234	1	2	2		1358.44349442952
366931680	234	1	2	2		2061.43750352189
366920160	234	1	1			2025.52460431364
366828840	234	1	6	2		1356.2785804182
366971160	234	1	4	2		142.41018588059
366783360	234	1	4	2		1432.00776928612
366819720	234	1	2	2		1453.94608504302
366859080	234	1	3	2		2049.29755982626
366846960	234	1	4	2		2793.57335005769
366896880	234	1	4	2		1267.59044392326
366830040	234	1	3	2		226.881702921736
366812640	234	1	4	2		1587.56533777808
366804720	234	1	5	2		1484.74719412177
366785640	234	1	2	2		1660.35064555257
366821520	234	1	7	2		900.163154265353
366784920	234	1	4	2		1468.69129290072
366917160	234	1	1			2025.52460431364
366875640	234	1	5	2		715.875436838221
366840240	234	1	2	2		994.359937169349
366782880	234	1	4	2		1536.54685895234
366842160	234	1	2	2		701.429326407559
366871680	234	1	2	2		494.872932464487
366930960	234	1	3	2		681.979516591557
366867600	234	1	3	1	1	1917.91566991377
367126440	234	1	3	2		1543.43234358333
367151040	234	1	5	2		625.547896919105
367052040	234	1	4	2		1707.55660124686
367151160	234	1	8	2		883.579008165124
367170120	234	1	4	2		1490.24949084876
367200480	234	1	1			1117.24095379982
367188720	234	1	4	2		1525.12546823081
367185360	234	1	5	2		214.973241631325
367174320	234	1	4	2		4002.0823887157
367176840	234	1	3	2		568.563689588562
367170840	234	1	4	2		1119.62895736053
367183440	234	1	7	2		166.557548675068
367198080	234	1	4	2		169.145606665247
367184280	234	1	3	2		188.273475286084
367203600	234	1	3	2		1097.65154626217
367183680	234	1	1			200.849600132171
367177680	234	1	3	2		1944.0628708034
367209480	234	1	3	2		666.186836291542
367208760	234	1	3	2		681.451120785511
367207560	234	1	2	2		979.376908451503
367207560	234	2	1			979.376908451503
367207560	234	3	2	2		979.376908451503
367208040	234	1	3	2		1114.42395913078
367177800	234	1	2	2		1679.05406240499
367176240	234	1	3	2		950.712946746527
367192800	234	1	4	2		198.261542141992
367236840	234	1	5	2		1249.58136598998
367235160	234	1	4	2		1028.51598038108
367235760	234	1	5	2		1119.62895736053
367234920	234	1	4	2		1105.42008437365
367245240	234	1	3	2		487.683274901483
367248720	234	1	5	2		760.28710397728
367249440	234	1	1			678.608125323817
367249440	234	2	3	2		678.608125323817
367247880	234	1	6	2		642.805544602611
367246440	234	1	3	2		326.747543579177
367250640	234	1	1			400.463121783876
367247760	234	1	7	2		859.595566006499
367247400	234	1	4	2		274.755345688099
367249320	234	1	6	2		741.295020670576
367165320	234	1	3	2		1415.39444375778
367164120	234	1	2	2		1191.72409898645
367164360	234	1	2	2		1131.30328460574
367163760	234	1	6	2		443.871029680015
367128840	234	1	5	2		655.564980278249
367145280	234	1	1			757.787610320767
367055280	234	1	4	2		1738.89083900002
367105200	234	1	3	2		880.933277015214
367151520	234	1	4	2		1006.59641884665
367126320	234	1	2	2		1037.99023603706
367094880	234	1	4	2		2359.64826852155
367066320	234	1	5	2		1335.75446477398
367145040	234	1	4	2		394.492948320686
367129200	234	1	1			817.761977345036
367128960	234	1	5	2		2139.83430987487
367152240	234	1	2	2		927.139309888866
367089840	234	1	2	2		602.823304031509
367091520	234	1	1			1018.48189042466
367130160	234	1	9	2		1015.90473857228
367162440	234	1	4	2		723.027690982098
367048560	234	1	5	2		1649.55997395706
367157520	234	1	6	2		1094.08499576125
367046640	234	1	3	2		1438.28153967945
367156920	234	1	4	2		1148.30268652653
367144800	234	1	1			659.853230293555
367144680	234	1	3	2		778.700156355856
367144680	234	2	3	2		778.700156355856
367118040	234	1	1			2034.56660363238
367067400	234	1	3	2		1591.75650378143
367139760	234	1	1			3065.36180819799
367102560	234	1	2	2		1802.544580417
366882120	234	1	3	2		1811.85106922522
366914040	234	1	4	2		2612.35673670436
366914040	234	2	3	2		2612.35673670436
366914040	234	3	3	2		2612.35673670436
366800400	234	1	2	2		1544.57120126166
366944640	234	1	6	2		1076.93057695887
366893880	234	1	2	2		3946.42781276315
366791880	234	1	2	2		1215.30161282062
366889440	234	1	5	2		2775.67741100863
366970920	234	1	3	2		147.487294760017
366776160	234	1	1			1283.64739931753
366890640	234	1	3	2		1394.80912567117
366904320	234	1	4	2		1248.33399863719
366874320	234	1	1			561.057941139584
366843000	234	1	4	2		1124.66219803339
366906720	234	1	4	2		999.721198183307
366797760	234	1	2	2		1140.69467504604
366846000	234	1	1			948.966879630812
366853560	234	1	3	2		2823.23256615023
366901680	234	1	5	2		1168.57569584767
366814800	234	1	3	2		1540.38003525831
366880200	234	1	2	2		1006.86745940912
366804000	234	1	1			1627.25966265606
366855360	234	1	4	2		2317.77338615374
366943320	234	1	2	2		1016.59962480322
366937800	234	1	2	2		617.148593639654
366834120	234	1	3	2		1765.14357536639
366941760	234	1	3	2		1135.70372001218
366959520	234	1	13	2		163.845258076734
366877200	234	1	4	2		1132.16025478097
366877200	234	2	4	2		1132.16025478097
366828120	234	1	1			1386.55653451488
366922440	234	1	3	2		611.427465358962
367176000	234	1	2	2		585.143113995897
367170600	234	1	3	2		1071.72169113995
367172760	234	1	4	2		1653.78771328628
367201320	234	1	2	2		131.16554783515
367191720	234	1	2	2		175.009536542801
367176600	234	1	6	2		2057.48002695178
367176120	234	1	1			860.84551985767
367170360	234	1	3	2		891.656094269401
367187520	234	1	3	2		990.067093299086
367202280	234	1	7	2		1160.22502976456
367188960	234	1	3	2		870.984095562916
367197360	234	1	4	2		1205.90149483994
367206480	234	1	3	2		1095.86058410465
367196880	234	1	2	2		1205.90149483994
367205520	234	1	1			147.017544568612
367189320	234	1	1			732.74122734167
367201560	234	1	1			1114.03520142601
367199640	234	1	1			1271.93407625378
367202520	234	1	5	2		182.40954540853
367189920	234	1	1			845.770942270949
367234440	234	1	11	2		320.370497427101
367236360	234	1	5	2		954.351325275083
367250160	234	1	2	2		791.132046247338
367249560	234	1	3	2		777.638126730674
367247040	234	1	4	2		306.035084514318
367245480	234	1	3	2		386.403328932246
367248000	234	1	2	2		476.245368475974
367246800	234	1	6	2		463.156630897847
367246560	234	1	7	2		404.726679673189
367235400	234	1	2	2		1071.72169113995
367248480	234	1	3	2		566.739088817316
367242120	234	1	2	2		2017.94149840849
367248240	234	1	1			700.638325905997
367249680	234	1	3	2		881.625766588679
367235280	234	1	4	2		1013.03650820752
367158720	234	1	1			950.69007575518
367105920	234	1	2	2		1893.53534930926
367158120	234	1	4	2		1198.72060688917
367070040	234	1	3	2		1631.00515147695
367093800	234	1	5	2		2197.73311417864
367125120	234	1	3	2		2477.93490596419
367130880	234	1	4	2		1091.46442875375
367045560	234	1	3	2		1378.19126516845
367054560	234	1	3	2		1431.72767249219
367069680	234	1	4	2		1682.80858951701
367098600	234	1	2	2		834.578319492002
367112160	234	1	5	2		608.99811131299
367159680	234	1	2	2		1057.45534274652
367145400	234	1	1			535.730697808146
367423320	234	1	2	2		668.936007137045
367445280	234	1	3	2		1615.6382239646
367439040	234	1	3	2		1771.92267882626
367464360	234	1	4	2		1481.00170530088
367467840	234	1	5	2		1062.3204690714
367443120	234	1	2	2		1621.10199785705
367440360	234	1	3	2		1631.00515147695
367424640	234	1	5	2		1218.77800717705
367521360	234	1	5	2		311.766873524486
367525080	234	1	3	2		3946.42781276315
367602720	234	1	3	2		1540.38003525831
367606800	234	1	9	2		2117.92722021401
367611600	234	1	2	1	1	1536.63454643742
367609800	234	1	4	2		1693.22441380379
367604400	234	1	5	2		1595.50199260232
367601160	234	1	1			1721.6302676956
367601160	234	2	2	2		1721.6302676956
367611840	234	1	4	2		1594.92491340095
367606680	234	1	1			1627.25966265606
367609920	234	1	5	2		1637.59157266725
367605960	234	1	3	2		1951.46965493981
367601280	234	1	2	2		1493.19473273854
367611360	234	1	6	2		1631.00515147695
367608360	234	1	1			1627.25966265606
367609200	234	1	1			1627.25966265606
367602480	234	1	3	2		1540.38003525831
367602480	234	2	1			1540.38003525831
367605240	234	1	4	2		1677.15554020234
367602840	234	1	3	2		1540.38003525831
367608960	234	1	1			1536.63454643742
367609320	234	1	1			1627.25966265606
367602120	234	1	3	2		1540.38003525831
367611120	234	1	2	2		1621.10199785705
367606320	234	1	5	2		2030.10472181653
367611960	234	1	1			1627.25966265606
367075800	234	1	2	2		1660.35064555257
367058040	234	1	4	2		1631.00515147695
367065240	234	1	3	2		1635.6893456734
367605000	234	1	3	2		1756.46708620595
367611720	234	1	3	2		1705.65214503082
367600800	234	1	1			1583.81984895719
367600800	234	2	1			1583.81984895719
367608000	234	1	2	1	1	1583.81984895719
367611480	234	1	3	2		1658.87080720126
367610640	234	1	6	2		1484.74719412177
367608720	234	1	2	2		1593.12933642346
367610880	234	1	4	2		2051.12166599599
367710480	234	1	2	2		230.323467607876
367683120	234	1	3	2		205.693088721699
367715040	234	1	3	2		246.629702458148
367711080	234	1	2	2		294.76337084181
367688160	234	1	2	2		277.016479259061
367709760	234	1	3	2		230.323467607876
367707480	234	1	4	2		190.851747011682
367701240	234	1	3	2		185.320079398677
367698720	234	1	4	2		210.587607309779
367698360	234	1	4	2		307.198592437595
367686960	234	1	7	2		218.39296532928
367685280	234	1	3	2		205.693088721699
367706400	234	1	1			250.059327905973
367687080	234	1	2	2		138.368356161019
367705680	234	1	6	2		253.197744606406
367680960	234	1	6	2		279.179805569035
367694880	234	1	6	2		172.515205192031
367708920	234	1	3	2		187.602162400939
367707840	234	1	5	2		218.744579710262
367679160	234	1	5	2		180.367690397197
367703880	234	1	2	2		259.913121226133
367688760	234	1	1			203.27612265912
367695600	234	1	2	2		230.323467607876
367691400	234	1	1			203.27612265912
367680240	234	1	6	2		235.115456609046
367714200	234	1	3	2		198.152385713995
367462680	234	1	4	2		1740.40971632355
367461120	234	1	3	2		1744.8180969722
367472040	234	1	4	2		728.337705254001
367429680	234	1	2	2		665.749910792214
367491360	234	1	3	2		1159.17101160391
367478040	234	1	1			811.944768699407
367471680	234	1	4	2		2214.75703782494
367423200	234	1	5	2		792.985940248335
367440600	234	1	3	2		1540.38003525831
367459320	234	1	1			1703.79045925145
367457400	234	1	5	2		1634.75064029784
367485120	234	1	4	2		1060.0976091504
367470600	234	1	3	2		805.532620457816
367427520	234	1	5	2		1003.78908536914
367489200	234	1	4	2		1056.98027935388
367441320	234	1	2	2		1583.81984895719
367449600	234	1	1			1633.51188953661
367470240	234	1	8	2		1240.85142410629
367458960	234	1	3	2		1796.61709271349
367451400	234	1	4	2		1590.40627014748
367425720	234	1	8	2		964.983633500549
367463880	234	1	2	2		2152.85781236893
367450200	234	1	4	2		1534.22237045929
367461000	234	1	7	2		1463.12806664607
367428360	234	1	4	2		1312.86381878632
367492200	234	1	2	2		538.982992883573
367552080	234	1	2	2		1139.97916205426
367558920	234	1	2	2		1120.60808047406
367553280	234	1	4	2		1299.44295663943
367533960	234	1	4	2		927.525779402796
367542480	234	1	3	2		1516.016782746
367545600	234	1	5	2		1480.78923009782
367538640	234	1	4	2		1234.70957913222
367544280	234	1	3	2		1019.97656778575
367541520	234	1	6	2		1238.78274588168
367535640	234	1	2	2		773.582627701061
367538880	234	1	7	2		1103.61162181428
367548240	234	1	2	2		1302.83332806201
367533240	234	1	3	2		886.831911986392
367626960	234	1	2	2		214.188371021626
366811680	234	1	3	2		1591.75650378143
366810960	234	1	3	2		1540.38003525831
366776760	234	1	3	1	1	1561.81820539935
366951240	234	1	4	2		198.011398053053
366859800	234	1	4	2		2112.88170553464
366968280	234	1	3	2		169.194767228731
366779640	234	1	4	2		1619.23793788922
366874560	234	1	5	2		892.157512934011
366832200	234	1	3	2		173.117702220499
366933240	234	1	3	2		681.979516591557
366884640	234	1	1			1313.4799987125
366882960	234	1	4	2		2133.8076332651
366942240	234	1	5	2		1245.77745276436
366846240	234	1	1			2185.8464322861
366786120	234	1	4	2		1121.78578149145
366868200	234	1	2	2		1781.54133959391
366966600	234	1	8	2		185.16932051749
366784320	234	1	7	2		1668.62320638798
366890400	234	1	2	2		1532.43644681243
366934800	234	1	4	2		2864.31396968454
366908400	234	1	2	2		1061.58528307336
366815640	234	1	1			1612.56942941435
366777960	234	1	2	2		1751.42779501233
367525200	234	1	1			3462.72294079059
367524600	234	1	4	2		5994.10609398605
367524720	234	1	3	2		4720.29811149175
367617000	234	1	4	2		153.807529175083
367524960	234	1	6	2		1987.2592234197
367524480	234	1	2	2		4483.46666413949
367601520	234	1	6	2		1504.87687638368
367622040	234	1	5	2		215.078453558771
367631160	234	1	6	2		170.440991545988
367616280	234	1	3	2		194.117544091117
367632840	234	1	2	2		194.117544091117
367628040	234	1	4	2		197.554908650721
366951720	234	1	2	2		154.805897576834
367183800	234	1	12	2		271.610892189829
367178400	234	1	3	2		955.452010994367
367188600	234	1	3	2		1114.42395913078
367198680	234	1	2	2		699.464031816606
367204560	234	1	1			192.694520121069
367197240	234	1	4	2		188.273475286084
367203120	234	1	3	2		132.998534679956
367206360	234	1	5	2		230.892305784448
367182600	234	1	3	2		188.273475286084
367191360	234	1	2	2		801.862661452293
367203360	234	1	4	2		1113.04723168746
367188360	234	1	4	2		1097.65154626217
367205640	234	1	4	2		1113.04723168746
367182960	234	1	2	2		184.997603398709
367184400	234	1	3	2		139.909917690827
367186560	234	1	2	2		186.676838978988
367187880	234	1	3	2		1206.65078944154
367203960	234	1	3	2		162.433411696714
367199160	234	1	5	2		806.331030302674
367126200	234	1	1			898.535331863012
367077720	234	1	4	2		1664.09613437346
367065840	234	1	5	2		1801.90655311187
367098840	234	1	3	2		1001.40151613482
367132440	234	1	2	2		1938.22074552955
367099680	234	1	3	2		864.893470790806
367079280	234	1	4	2		1744.15520514444
367079280	234	2	1			1744.15520514444
367079280	234	3	2	2		1744.15520514444
367114920	234	1	3	2		635.702589142268
367094280	234	1	5	2		450.988883231557
367050000	234	1	3	2		1386.00021396384
367112880	234	1	4	2		745.411893230217
367059960	234	1	5	2		1543.22096762772
367102440	234	1	2	2		1729.78694158161
367122120	234	1	3	2		2761.01951152312
367113720	234	1	5	1	1	525.193423391427
367089120	234	1	4	2		2487.29151914695
367076040	234	1	5	2		1557.53250189627
367073760	234	1	3	2		1693.22441380379
367056480	234	1	4	2		1663.26691284381
367087080	234	1	7	2		150.137711418157
367128120	234	1	2	2		4692.47082351548
367161600	234	1	1			1047.40663895052
367091400	234	1	4	2		967.240767555151
367076280	234	1	3	2		1540.38003525831
367153920	234	1	1			1199.78462254895
367065960	234	1	5	2		1490.78255676042
367150560	234	1	1			691.546053351498
367114200	234	1	2	2		605.306856879261
367148760	234	1	4	2		1160.12722331868
367130280	234	1	4	2		961.237107518834
367050600	234	1	4	2		1649.55997395706
367105320	234	1	3	2		2823.23256615023
367051680	234	1	5	2		1594.69596557091
367133280	234	1	2	2		1595.31383387106
367059240	234	1	5	2		1711.19444943497
367146000	234	1	5	2		482.143453958566
367121640	234	1	1			1670.06376795368
367159560	234	1	1			950.69007575518
367089360	234	1	2	2		1893.53534930926
367097520	234	1	2	2		769.646500674332
367136520	234	1	4	1	1	578.524212900413
367063560	234	1	3	1	1	1748.91655573927
367092960	234	1	3	2		1085.90730416937
367134240	234	1	2	2		749.479942740952
367091640	234	1	3	2		984.321141844988
367077960	234	1	1			1497.3858987419
367138440	234	1	1			336.494679433826
367049280	234	1	5	2		1429.03550913784
367105560	234	1	4	2		1748.64411861265
367131600	234	1	2	2		1053.1339739992
367095000	234	1	4	2		2487.29151914695
367132800	234	1	1			1028.40426232921
367069560	234	1	3	2		1717.96775884455
367068360	234	1	1			1752.43348286038
367145880	234	1	1			506.681280951314
367145880	234	2	2	2		506.681280951314
367092120	234	1	3	2		2474.88028312562
367160160	234	1	3	2		1364.08988622121
367131120	234	1	3	2		1291.92554018309
367113600	234	1	3	2		662.407066971546
367109160	234	1	4	2		2575.30376239304
367138560	234	1	2	2		884.034785704872
367125240	234	1	2	2		1348.57261538365
367072200	234	1	1			1703.79045925145
367110000	234	1	4	2		1778.26826768126
367083720	234	1	2	2		160.921493518548
367146600	234	1	3	2		643.512233820205
367097760	234	1	4	2		867.111541628827
367091160	234	1	6	2		967.240767555151
367089480	234	1	5	2		2021.17851269844
367092600	234	1	3	2		680.722711717226
367151400	234	1	8	2		1165.97478815908
367061880	234	1	3	2		1583.81984895719
367094520	234	1	4	2		962.358511745301
367074360	234	1	2	2		1433.81640278112
367160640	234	1	3	2		1422.02886503522
367073160	234	1	3	2		1330.99825912481
367047120	234	1	5	2		1496.61097839552
367160400	234	1	6	2		1562.08754855651
367054320	234	1	6	2		1459.64735798699
367111920	234	1	1			605.306856879261
367081320	234	1	1			150.203134404144
367119840	234	1	3	2		1765.60939730473
367080000	234	1	5	2		1573.47101815482
367081200	234	1	8	2		1944.48814673527
367052640	234	1	2	2		1595.58503796575
367092240	234	1	2	2		779.365918230621
367075680	234	1	6	2		1412.90152653108
367213680	234	1	2	2		159.157539809339
367178160	234	1	4	2		1901.42589349305
367206960	234	1	5	2		144.429486578433
367213560	234	1	1			845.770942270949
367194840	234	1	4	2		248.577289362716
367174200	234	1	4	2		2587.37355770575
367183080	234	1	6	2		143.305543075877
367177920	234	1	2	2		1679.05406240499
367207200	234	1	1			200.849600132171
367170480	234	1	4	2		1027.2453811944
367204920	234	1	3	2		246.74430251791
367185720	234	1	10	2		306.510772282451
367190160	234	1	1			769.267682422822
367197120	234	1	3	2		1028.14659688751
367194600	234	1	4	2		1468.73277300523
367187280	234	1	6	2		302.627071759556
367198200	234	1	7	2		1170.01405802838
367200840	234	1	1			192.694520121069
367193760	234	1	3	2		757.954380633638
367189560	234	1	2	2		801.862661452293
367205040	234	1	5	2		230.892305784448
367173000	234	1	2	2		1717.20622398471
367197000	234	1	1			1160.2117597152
367185000	234	1	3	2		197.330776958623
367002720	234	1	3	2		1197.97193984424
366989760	234	1	1			2219.5272039626
367032360	234	1	2	2		233.439182434499
366992160	234	1	3	2		2187.77288008582
366995760	234	1	3	2		1339.04510118567
366996600	234	1	1			1208.08073496043
366996600	234	2	1			1208.08073496043
366982200	234	1	4	2		87.7487124324361
366981600	234	1	2	2		120.606889617406
367019760	234	1	4	2		176.623936329877
367041240	234	1	2	2		167.389521654307
366991440	234	1	3	2		1439.99620728532
367020240	234	1	8	2		250.583643990996
367018200	234	1	11	2		1159.17229398399
367011600	234	1	3	2		913.723991035018
366998400	234	1	4	2		1049.2061687759
367000320	234	1	1			791.734320503124
367019400	234	1	4	2		246.517287885177
367011360	234	1	1			644.162549162052
366984000	234	1	4	2		1383.3672716418
367005720	234	1	4	2		829.071244725567
366990720	234	1	1			2208.48392876442
367018680	234	1	7	2		1020.50137412291
367004400	234	1	1			589.554324176175
367032120	234	1	6	2		298.387140750758
367035120	234	1	6	2		196.670412081296
367009800	234	1	4	2		573.387715368444
367018320	234	1	4	2		607.862112057954
366982440	234	1	3	2		131.7696308259
366995040	234	1	4	2		625.766572083783
366994200	234	1	5	2		1597.73247211383
366991200	234	1	5	2		1680.76056899244
366979680	234	1	3	2		1197.19407436204
366997320	234	1	3	2		1097.22039560872
367009200	234	1	5	2		856.934363280906
367035240	234	1	5	2		187.464502789664
367013640	234	1	2	1	1	819.935575986942
367009080	234	1	5	2		899.738784995522
367002120	234	1	2	2		1015.76286306818
367036440	234	1	6	2		145.529685920582
367009680	234	1	4	2		801.952837324352
366999120	234	1	3	2		1239.28747611672
367041120	234	1	1			189.813338246465
367007760	234	1	8	2		742.101416604026
367013520	234	1	1			726.147160938867
367039320	234	1	6	2		123.506372349565
366995400	234	1	5	2		1481.32743119623
367004760	234	1	4	2		723.965758170631
367004280	234	1	9	2		731.178003530743
367021800	234	1	4	2		151.145902767249
367031040	234	1	4	2		188.865661235933
367001400	234	1	4	2		1814.45512119314
367006080	234	1	2	2		493.584506359864
366978600	234	1	4	2		1519.40600805046
367226520	234	1	5	2		1384.61672043772
367217400	234	1	3	2		1260.50177870928
367222920	234	1	1			3462.72294079059
367219320	234	1	2	2		2103.58541425698
367224960	234	1	3	2		623.403899225789
367229640	234	1	3	2		1063.59701684454
367315560	234	1	5	2		984.039670435533
367341480	234	1	1			2021.92712325213
367283040	234	1	3	2		1693.22441380379
367354800	234	1	2	2		575.569118136679
367317840	234	1	3	2		1164.10526730609
367393920	234	1	2	2		159.157539809339
367340880	234	1	4	2		2678.34133545362
367350360	234	1	2	2		632.945090482979
367315680	234	1	5	2		1154.23916037355
367349520	234	1	1			716.87944425714
367026480	234	1	4	2		304.168914534422
367017840	234	1	3	2		807.232080913435
367028640	234	1	2	2		182.405710113541
367010040	234	1	2	1	1	726.147160938867
366993480	234	1	5	2		3828.43643489833
367002240	234	1	3	2		1762.01885957232
367030560	234	1	2	2		154.805897576834
367024080	234	1	1			220.039570874096
367028400	234	1	3	2		192.253840003023
367039560	234	1	5	2		186.637559715505
366984240	234	1	4	2		1383.3672716418
367002600	234	1	1			934.912965753825
366993120	234	1	2	2		3946.42781276315
366991680	234	1	2	2		751.007188604115
367033560	234	1	2	2		112.590644087273
367029120	234	1	3	2		182.405710113541
366985440	234	1	1			1564.4938996831
367013760	234	1	3	2		819.935575986942
366802680	234	1	6	2		1608.46329323692
366867960	234	1	4	2		1671.7625849001
366971520	234	1	2	2		192.827524971849
366834600	234	1	3	2		943.448309546879
366871200	234	1	4	2		781.347505105326
366961560	234	1	2	2		161.736309179217
366815160	234	1	3	2		1838.88486715483
366831120	234	1	5	2		1838.02897825339
366784200	234	1	6	2		1668.62320638798
366843720	234	1	2	2		561.678469861643
366886800	234	1	2	2		1532.43644681243
366804960	234	1	2	2		1621.10199785705
366960360	234	1	10	2		104.294788735295
366875880	234	1	1			561.057941139584
366824280	234	1	3	2		155.529602468353
366964560	234	1	1			923.590180217906
366802440	234	1	2	2		1140.69467504604
366808560	234	1	4	2		1378.18356164458
366833640	234	1	5	2		1353.68883588143
366861120	234	1	2	2		2955.12130245971
366796200	234	1	4	2		1658.61951319377
366935280	234	1	3	2		681.979516591557
366885360	234	1	1			1313.4799987125
366876120	234	1	3	2		510.491548503277
366960240	234	1	3	2		113.886603730811
366954960	234	1	2	2		139.932314137408
366850920	234	1	2	2		2504.53949921816
366949680	234	1	3	2		1302.93993486093
366825840	234	1	4	2		927.251845488949
366966960	234	1	3	2		1697.08911360165
366813600	234	1	6	2		1643.62693530589
366937080	234	1	4	2		1512.4056251758
366948240	234	1	4	2		1355.82378972208
366844800	234	1	4	2		826.85991065318
366882240	234	1	3	2		1623.51724317892
366839280	234	1	2	2		999.231613787766
366838680	234	1	3	2		1048.27589949653
366913560	234	1	4	2		1884.16026781371
366832440	234	1	4	2		179.289574110805
366845400	234	1	3	2		815.726537149123
366858360	234	1	2	2		2084.33968708362
366950520	234	1	4	1	1	233.439182434499
366825120	234	1	3	2		978.239965063061
366865200	234	1	4	2		1528.41083577693
366954240	234	1	3	2		139.932314137408
366804360	234	1	2	2		1853.485441514
366873720	234	1	3	2		488.339215147944
366912240	234	1	1			2240.04624282323
366826200	234	1	3	2		155.529602468353
366943800	234	1	4	2		1183.41215368808
366943560	234	1	6	2		1322.63387158574
366949320	234	1	5	2		1306.12886323795
366789840	234	1	4	2		1790.0698175965
366941880	234	1	1			1248.21326697878
366945720	234	1	1			1282.47997315313
366853080	234	1	1			2185.8464322861
366861720	234	1	4	2		2652.33728571486
366801000	234	1	2	2		1493.19473273854
366810120	234	1	4	2		1638.9418063012
366831720	234	1	2	2		217.697662625608
366796680	234	1	4	2		1587.56533777808
366935520	234	1	2	2		681.979516591557
366802560	234	1	2	2		2177.75229231613
366786720	234	1	3	2		1693.22441380379
366879240	234	1	2	2		1172.11258876102
366838200	234	1	4	2		1023.86500694373
366786000	234	1	4	2		1316.09704006296
366889800	234	1	1			1453.56752530621
366967680	234	1	4	2		172.190808103169
366872760	234	1	4	2		784.31095464329
366853920	234	1	4	2		2793.57335005769
366851400	234	1	4	2		2351.02427848594
366968400	234	1	1			134.459035008232
366845280	234	1	3	2		2359.64826852155
366831240	234	1	2	2		1335.56841494077
366957480	234	1	2	2		594.914985590779
366850200	234	1	1			785.022143680089
366899640	234	1	1			2488.0527489597
366781200	234	1	4	2		1505.65491330926
366872280	234	1	3	2		781.347505105326
366954000	234	1	4	2		124.251216559777
366946920	234	1	2	2		1313.83311143769
366841800	234	1	3	2		481.279769317778
366897720	234	1	2	2		777.420725899566
366906960	234	1	5	2		1101.83854675012
367241640	234	1	4	2		2475.30404944855
367235640	234	1	1			1130.40687407239
367242000	234	1	1			1460.2124356605
367235520	234	1	3	2		1164.10526730609
367164480	234	1	2	2		1188.27159371834
367165800	234	1	2	2		1250.62122404077
367167240	234	1	2	2		1074.33497549315
