DIRECTORIO	NRO_ENCUESTA	HOGAR_NUMERO	PERSONA_NUMERO	P6020	P5785	P5465	P5501	P6070	P6160	P6170	P260	P261	FEX_P
367415880	235	1	2	1	26	6	3	6	1	2	5	2	1448.14083224253
367415880	235	1	3	1	24	6	3	6	1	2	4	4	1448.14083224253
367415880	235	1	4	1	16	6	3	6	1	1	4	2	1448.14083224253
367415880	235	1	5	1	16	6	3	6	1	1	4	4	1448.14083224253
367415880	235	1	6	1	11								1448.14083224253
367420320	235	1	1	1	55	6	1	3	1	2	4	4	4976.06419146617
367420320	235	1	2	2	54	6	2	3	1	2	4	1	4976.06419146617
367420320	235	1	3	2	27	6	3	2	1	2	5	2	4976.06419146617
367420320	235	1	4	1	21	6	9	2	1	2	6	1	4976.06419146617
367416120	235	1	1	1	58	6	1	3	1	2	5	2	750.045269416105
367416120	235	1	2	2	60	6	2	3	1	2	5	2	750.045269416105
367416120	235	1	3	1	31	6	3	6	1	2	6	5	750.045269416105
367422600	235	1	1	1	27	6	1	3	1	1	6	1	3648.59470244444
367422600	235	1	2	2	25	6	2	3	1	2	6	5	3648.59470244444
367422600	235	1	3	2	66	6	5	5	1	2	3	5	3648.59470244444
367419480	235	1	1	2	67	6	1	5	2	2	1	1	2331.60747773133
367419480	235	2	1	2	43	6	1	6	1	2	3	5	2331.60747773133
367419480	235	2	2	2	7								2331.60747773133
367416960	235	1	1	1	72	6	1	3	2	2	1	1	662.576839105451
367416960	235	1	2	2	64	6	2	3	2	2	1	1	662.576839105451
367420680	235	1	1	1	76	6	1	3	1	2	3	2	4772.57033595777
367420680	235	1	2	2	69	6	2	3	1	2	4	4	4772.57033595777
367420680	235	1	3	1	47	6	3	5	1	2	4	3	4772.57033595777
367420680	235	1	4	1	40	6	3	4	1	2	6	2	4772.57033595777
367421640	235	1	1	1	46	6	1	3	1	2	6	2	3718.48902076501
367421640	235	1	2	2	30	6	2	3	1	2	6	1	3718.48902076501
367421640	235	1	3	1	4								3718.48902076501
367422360	235	1	1	1	65	6	1	2	2	2	1	1	4469.242014272
367422360	235	1	2	2	67	6	2	2	1	2	3	3	4469.242014272
367422360	235	1	3	1	24	7	3	6	1	1	6	1	4469.242014272
367416240	235	1	1	2	42	6	1	4	1	2	5	2	1036.01121000309
367416240	235	1	2	2	16	6	3	6	1	1	5	1	1036.01121000309
367416240	235	1	3	1	4								1036.01121000309
367675920	235	1	1	1	76	7	1	3	1	2	3	5	1393.30786473298
367675920	235	1	2	2	74	7	2	3	1	2	3	2	1393.30786473298
367676280	235	1	1	2	35	6	1	4	1	2	6	3	1594.92491340095
367676280	235	1	2	1	13	6	3	6	1	1	4	2	1594.92491340095
367676280	235	1	3	1	8								1594.92491340095
367676040	235	1	1	1	40	6	1	4	1	2	7	1	1944.18407843203
367676040	235	1	2	1	13	6	3	6	1	1	4	1	1944.18407843203
367676040	235	1	3	2	9								1944.18407843203
367676040	235	1	4	2	69	6	5	4	1	2	3	5	1944.18407843203
367415400	235	1	1	2	52	6	1	4	1	2	4	3	812.374368068904
367415400	235	1	2	2	88	6	5	5	2	2	1	1	812.374368068904
367415400	235	1	3	2	10								812.374368068904
367415400	235	1	4	1	8								812.374368068904
367422240	235	1	1	1	55	6	1	3	1	2	3	2	4499.8520310459
366607920	235	1	4	1	47	7	3	6	1	2	3	2	756.983660632576
366607920	235	2	4	1	11								756.983660632576
366607920	235	1	5	1	41	7	3	6	1	2	3	4	756.983660632576
366607920	235	2	5	1	2								756.983660632576
366607920	235	1	6	1	35	7	3	6	1	2	4	1	756.983660632576
366607920	235	1	7	2	74	6	5	5	2	2	1	1	756.983660632576
366612960	235	1	1	1	63	5	1	2	1	1	5	2	320.370497427101
366612960	235	1	2	2	59	5	2	2	2	2	1	1	320.370497427101
366608640	235	1	1	2	54	1	1	4	1	2	6	2	779.310333552486
366608640	235	1	2	1	34	1	3	6	1	2	3	5	779.310333552486
366608640	235	1	3	1	27	1	3	6	1	2	3	5	779.310333552486
366608640	235	1	4	1	15	1	3	6	1	1	4	3	779.310333552486
366608640	235	1	5	1	10								779.310333552486
366611520	235	1	1	2	31	5	1	1	1	2	6	5	1166.90303030303
366611520	235	1	2	1	32	5	2	1	1	2	6	3	1166.90303030303
366611520	235	1	3	1	12	5	3	6	1	1	4	2	1166.90303030303
366611520	235	1	4	1	10								1166.90303030303
366611520	235	1	5	2	0								1166.90303030303
366612840	235	1	1	1	47	5	1	2	1	2	6	5	320.370497427101
366612840	235	1	2	2	47	5	2	2	1	2	7	3	320.370497427101
366612840	235	1	3	1	20	5	3	6	1	1	6	3	320.370497427101
366612840	235	1	4	2	18	5	3	6	1	1	6	2	320.370497427101
366612840	235	1	5	1	12	5	3	6	1	1	4	1	320.370497427101
366610200	235	1	1	2	46	5	1	4	1	2	4	2	320.370497427101
366610200	235	1	2	1	2								320.370497427101
366610200	235	1	3	1	50	5	5	4	1	2	3	4	320.370497427101
366606840	235	1	1	1	69	6	1	5	1	2	3	3	968.310629659689
366606840	235	1	2	1	48	5	3	4	1	2	5	2	968.310629659689
366606840	235	1	3	1	23	6	4	6	1	1	4	4	968.310629659689
366606840	235	1	4	1	21	6	4	6	1	1	6	1	968.310629659689
366607560	235	1	1	2	36	6	1	6	1	2	6	2	477.634743502352
366607560	235	1	2	1	13	6	3	6	1	1	4	2	477.634743502352
366607560	235	1	3	2	69	6	5	5	1	2	3	3	477.634743502352
366612120	235	1	1	2	30	5	1	6	1	2	3	5	320.370497427101
366612120	235	1	2	2	26	5	5	6	1	2	5	2	320.370497427101
366612120	235	1	3	1	1								320.370497427101
366612120	235	1	4	1	20	6	5	6	1	1	6	0	320.370497427101
366607320	235	1	1	2	85	6	1	5	1	2	3	5	695.957804573139
366607320	235	1	2	1	50	7	3	6	1	2	4	2	695.957804573139
366607320	235	1	3	1	41	7	3	4	1	2	5	2	695.957804573139
366607320	235	1	4	1	9								695.957804573139
366605760	235	1	1	2	69	6	1	3	1	2	5	2	362.346309990071
366605760	235	1	2	2	39	6	3	6	1	2	5	2	362.346309990071
366605760	235	1	3	2	17	6	4	6	1	1	5	1	362.346309990071
366607440	235	1	1	2	50	5	1	4	1	2	3	2	704.982047836267
366607440	235	1	2	1	10								704.982047836267
366608760	235	1	1	2	52	6	1	4	1	2	5	2	727.090259617533
366608760	235	1	2	1	79	6	5	3	2	2	1	1	727.090259617533
366608760	235	1	3	2	76	6	5	3	2	2	1	1	727.090259617533
366608040	235	1	1	2	44	6	1	4	1	2	4	2	626.723515516501
366608040	235	1	2	1	18	7	3	6	1	1	5	1	626.723515516501
366606720	235	1	1	1	72	7	1	3	1	2	3	1	588.644990620978
366606720	235	1	2	2	62	7	2	3	1	2	3	5	588.644990620978
366606720	235	1	3	2	44	7	3	6	1	2	6	2	588.644990620978
366606720	235	1	4	2	19	6	4	6	1	1	6	2	588.644990620978
366578280	235	1	1	2	41	5	1	1	1	2	1	1	320.370497427101
366578280	235	1	2	1	40	5	2	1	1	2	1	1	320.370497427101
366578280	235	1	3	2	20	5	3	6	1	1	6	1	320.370497427101
366438480	235	1	1	2	23	6	1	6	1	1	6	3	932.625965634122
366438480	235	2	1	2	25	6	1	6	1	1	6	3	932.625965634122
366438480	235	3	1	2	27	6	1	6	1	2	7	1	932.625965634122
366396120	235	1	1	2	42	7	1	4	1	2	5	2	1468.69129290072
366396120	235	1	2	1	21	6	3	6	1	1	6	1	1468.69129290072
366396120	235	1	3	2	13	6	3	6	1	1	4	2	1468.69129290072
366571800	235	1	1	2	74	6	1	5	2	2	1	1	2411.91732548732
366571800	235	1	2	1	14	6	3	6	1	1	3	4	2411.91732548732
366488280	235	1	1	1	46	7	1	3	1	2	5	2	2039.67490815458
366488280	235	1	2	2	46	6	2	3	1	2	4	4	2039.67490815458
366488280	235	1	3	1	22	7	3	6	1	1	6	4	2039.67490815458
366488280	235	1	4	1	19	6	3	6	1	2	5	4	2039.67490815458
366533040	235	1	1	1	53	5	1	3	1	2	4	3	1489.45165557856
366533040	235	1	2	2	37	6	2	3	1	1	5	1	1489.45165557856
366533040	235	1	3	2	9								1489.45165557856
366533040	235	1	4	2	1								1489.45165557856
366400800	235	1	1	1	54	6	1	3	1	2	4	4	1583.81984895719
366400800	235	1	2	2	48	6	2	3	1	1	6	3	1583.81984895719
366383520	235	1	1	1	66	6	1	3	1	2	3	3	1533.854695598
366383520	235	1	2	2	69	6	2	3	1	1	4	4	1533.854695598
366383520	235	1	3	1	45	7	3	3	1	2	5	2	1533.854695598
366383520	235	1	4	2	41	5	9	3	1	2	5	2	1533.854695598
366383520	235	1	5	1	21	7	4	6	1	2	6	3	1533.854695598
366383520	235	1	6	1	17	7	5	6	1	1	6	0	1533.854695598
366383520	235	1	7	1	12	6	5	6	1	1	4	2	1533.854695598
366582480	235	1	1	1	36	6	1	2	1	2	5	2	958.786169441667
366582480	235	1	2	2	35	99	2	2	1	2	3	5	958.786169441667
366582480	235	1	3	2	11								958.786169441667
366582480	235	1	4	1	7								958.786169441667
366492840	235	1	1	1	58	7	1	3	2	2	1	1	1239.1164868614
366492840	235	1	2	2	56	1	2	3	1	2	3	5	1239.1164868614
366580080	235	1	1	1	47	6	1	4	1	2	4	3	320.370497427101
366580080	235	1	2	1	17	6	3	6	1	1	4	3	320.370497427101
366580080	235	1	3	1	17	6	3	6	1	1	4	1	320.370497427101
366401880	235	1	1	1	40	7	1	2	1	2	5	2	1814.16901478977
366401880	235	1	2	2	48	7	2	2	1	2	3	5	1814.16901478977
366401880	235	1	3	2	8								1814.16901478977
366441960	235	1	1	1	57	6	1	4	1	2	4	1	1005.32865628666
366553560	235	1	1	1	54	6	1	2	1	2	4	2	1750.54188007907
366553560	235	1	2	2	54	6	2	2	1	2	6	3	1750.54188007907
366553560	235	1	3	2	20	6	3	6	1	1	5	2	1750.54188007907
366553560	235	1	4	2	18	6	3	6	1	1	5	2	1750.54188007907
366553560	235	1	5	1	14	6	3	6	1	1	4	2	1750.54188007907
366420240	235	1	1	1	56	7	1	2	1	2	4	3	1616.91083185369
366420240	235	1	2	2	54	6	2	2	1	2	4	2	1616.91083185369
366420240	235	1	3	2	18	7	3	6	1	1	6	1	1616.91083185369
366435840	235	1	1	1	37	7	1	3	1	2	4	2	1115.63256814884
366435840	235	1	2	2	37	7	2	3	1	2	5	2	1115.63256814884
366435840	235	1	3	2	16	7	3	6	1	2	5	2	1115.63256814884
366435840	235	1	4	1	9								1115.63256814884
366435840	235	1	5	2	7								1115.63256814884
366435840	235	1	6	2	0								1115.63256814884
366407640	235	1	1	2	44	7	1	4	1	2	3	3	1653.5300889258
366407640	235	1	2	1	19	7	3	6	1	2	6	2	1653.5300889258
366407640	235	1	3	2	18	7	3	6	1	2	5	2	1653.5300889258
366407640	235	1	4	2	25	6	3	2	1	2	5	2	1653.5300889258
366407640	235	1	5	1	28	6	5	2	1	2	5	2	1653.5300889258
366407640	235	1	6	2	5								1653.5300889258
366500280	235	1	1	2	50	6	1	3	1	2	5	2	2150.38233346281
366500280	235	1	2	1	52	6	2	3	1	2	6	5	2150.38233346281
366525480	235	1	1	2	43	7	1	3	1	2	1	1	940.868422789894
366525480	235	1	2	2	13	6	3	6	1	1	4	1	940.868422789894
367290360	235	1	4	2	29	6	3	6	1	2	6	5	1667.84162319435
367290360	235	1	5	1	26	6	3	6	1	1	5	2	1667.84162319435
367290360	235	1	6	1	24	6	3	6	1	1	5	2	1667.84162319435
367290360	235	1	7	1	4								1667.84162319435
367393680	235	1	1	2	64	6	1	4	1	2	3	4	147.017544568612
367278960	235	1	1	1	55	6	1	4	1	2	6	3	845.551847200364
367278960	235	1	2	2	95	7	5	5	1	2	3	5	845.551847200364
367278960	235	1	3	1	46	6	5	6	1	2	6	3	845.551847200364
367278960	235	1	4	1	42	6	6	6	1	2	5	2	845.551847200364
367339200	235	1	1	1	52	7	1	2	1	2	5	2	2997.03440238569
367339200	235	2	1	2	29	5	1	2	1	2	5	2	2997.03440238569
367339200	235	1	2	2	45	6	2	2	1	2	3	5	2997.03440238569
367339200	235	2	2	1	27	6	2	2	1	2	5	2	2997.03440238569
367339200	235	1	3	1	25	6	3	6	1	2	5	2	2997.03440238569
367690440	235	1	2	2	54	6	2	3	1	2	6	2	216.229639019306
367690440	235	1	3	1	32	5	3	6	1	2	6	5	216.229639019306
367690440	235	1	4	1	20	5	3	6	1	2	5	2	216.229639019306
367536360	235	1	6	1	7								1037.60140780946
367683840	235	1	1	1	49	6	1	3	1	2	6	5	216.84059824899
367683840	235	1	2	2	54	6	2	3	1	2	6	5	216.84059824899
367682520	235	1	1	2	62	6	1	6	1	2	5	2	155.090847440784
367693080	235	1	1	2	36	6	1	6	1	2	6	3	249.757437681688
367693080	235	1	2	1	6								249.757437681688
367710000	235	1	1	1	22	1	1	2	1	2	5	2	230.323467607876
367710000	235	1	2	2	18	1	2	2	1	2	4	3	230.323467607876
367710000	235	1	3	2	0								230.323467607876
367713000	235	1	1	1	26	5	1	2	1	2	3	5	281.506460409626
367713000	235	1	2	2	21	6	2	2	1	1	6	3	281.506460409626
367713000	235	1	3	2	2								281.506460409626
367711800	235	1	1	1	51	6	1	3	1	2	5	1	242.75868920366
367711800	235	1	2	2	48	6	2	3	1	1	5	3	242.75868920366
367711800	235	1	3	1	32	6	3	6	1	2	7	2	242.75868920366
367684800	235	1	1	2	72	6	1	6	1	1	7	2	100.671239703124
367684800	235	1	2	2	59	6	5	6	1	2	6	1	100.671239703124
367684800	235	1	3	2	15	6	5	6	1	1	4	3	100.671239703124
367710840	235	1	1	1	70	7	1	3	1	2	6	3	185.320079398677
367710840	235	1	2	2	58	7	2	3	1	2	3	5	185.320079398677
367684200	235	1	1	1	46	1	1	2	1	1	7	1	198.260052382584
367684200	235	1	2	2	49	7	2	2	1	2	6	5	198.260052382584
367684200	235	1	3	2	15	6	3	6	1	1	5	1	198.260052382584
367686840	235	1	1	2	68	6	1	5	2	2	1	1	214.042356013831
367686840	235	1	2	1	40	6	3	6	1	2	3	5	214.042356013831
367686840	235	1	3	2	40	6	3	6	1	2	5	3	214.042356013831
367686840	235	1	4	1	10								214.042356013831
367714080	235	1	1	2	28	1	1	6	1	1	6	1	271.292672703963
367714080	235	1	2	2	8								271.292672703963
367714080	235	1	3	1	4								271.292672703963
367689000	235	1	1	2	55	6	1	6	1	2	4	1	155.090847440784
367710960	235	1	1	1	52	1	1	2	1	2	3	3	230.323467607876
367710960	235	1	2	2	47	6	2	2	1	2	5	2	230.323467607876
367688880	235	1	1	2	34	7	1	6	1	2	6	5	184.619988126483
367688880	235	1	2	2	2								184.619988126483
367712640	235	1	1	1	49	7	1	2	1	2	6	5	230.323467607876
367712640	235	1	2	2	46	7	2	2	1	2	5	2	230.323467607876
367694400	235	1	1	1	50	7	1	3	1	2	4	4	188.970597441933
367694400	235	1	2	2	45	7	2	3	1	2	4	1	188.970597441933
367694400	235	1	3	2	25	6	3	6	1	2	6	1	188.970597441933
367694400	235	1	4	1	15	6	3	6	1	1	4	4	188.970597441933
367339200	235	2	3	1	3								2997.03440238569
367690320	235	1	1	1	84	8	1	3	1	2	3	5	140.30199941389
367690320	235	1	2	2	75	6	2	3	1	2	3	4	140.30199941389
367690320	235	1	3	2	28	7	5	6	1	2	5	2	140.30199941389
367690320	235	1	4	2	2								140.30199941389
367685640	235	1	1	1	64	7	1	3	1	2	4	4	157.024490693655
367288080	235	1	1	1	25	7	1	2	1	2	6	3	1528.18700782065
367422240	235	1	2	2	61	6	2	3	1	2	3	5	4499.8520310459
367422240	235	1	3	1	29	6	3	6	1	2	3	2	4499.8520310459
367422240	235	1	4	1	24	6	3	6	1	2	3	3	4499.8520310459
367419120	235	1	1	1	83	6	1	3	1	2	3	5	4062.94728570182
367419120	235	1	2	2	82	7	2	3	1	2	3	5	4062.94728570182
367419120	235	1	3	1	53	6	3	4	1	1	6	5	4062.94728570182
367416720	235	1	1	1	41	6	1	4	2	2	1	1	1131.66963699314
367416720	235	1	2	2	23	6	3	4	1	2	5	2	1131.66963699314
367416720	235	1	3	1	4								1131.66963699314
367416720	235	1	4	2	1								1131.66963699314
367415640	235	1	1	2	74	6	1	5	2	2	1	1	818.20060156398
367415640	235	1	2	1	46	6	3	6	2	2	1	1	818.20060156398
367421040	235	1	1	2	59	6	1	4	1	2	6	4	3571.32789413759
367421040	235	1	2	1	35	6	3	6	1	2	6	5	3571.32789413759
367416600	235	1	1	1	52	6	1	3	1	2	5	2	1219.1380673038
367416600	235	1	2	2	38	6	2	3	2	2	1	1	1219.1380673038
367416600	235	1	3	1	17	6	3	6	1	2	5	2	1219.1380673038
367421520	235	1	1	1	31	7	1	2	1	2	5	2	3718.48902076501
367421520	235	1	2	2	35	7	2	2	1	2	5	2	3718.48902076501
367422120	235	1	1	1	54	6	1	3	1	2	3	5	3648.59470244444
367422120	235	1	2	2	58	6	4	3	1	2	4	1	3648.59470244444
367422120	235	1	3	2	20	6	3	6	1	1	6	1	3648.59470244444
367421760	235	1	1	1	48	6	1	3	1	2	4	4	3269.81162270165
367421760	235	1	2	2	40	6	2	3	1	1	6	1	3269.81162270165
367421760	235	1	3	1	16	6	3	6	1	1	4	4	3269.81162270165
367421760	235	1	4	1	9								3269.81162270165
367419960	235	1	1	1	50	6	1	3	1	2	3	5	2972.55602063786
367419960	235	1	2	2	48	6	2	3	1	2	3	5	2972.55602063786
367419960	235	1	3	1	28	6	3	4	1	2	5	2	2972.55602063786
367419960	235	1	4	1	9								2972.55602063786
367415520	235	1	1	1	49	6	1	6	1	2	4	1	1076.53409846852
367507080	235	1	1	2	31	6	1	4	1	2	4	4	3690.66173278873
367504320	235	1	1	1	29	6	1	6	1	2	4	4	3462.72294079059
367506600	235	1	1	2	27	99	1	2	1	2	6	3	4131.65446751667
367506600	235	1	2	1	27	99	2	2	1	2	6	5	4131.65446751667
367506240	235	1	1	1	38	6	1	3	1	2	6	5	4131.65446751667
367506240	235	1	2	2	42	6	2	3	1	2	5	2	4131.65446751667
367506840	235	1	1	2	23	7	1	1	1	2	6	2	3067.79945724792
367506840	235	1	2	1	25	7	2	1	1	2	5	2	3067.79945724792
367506840	235	1	3	2	5								3067.79945724792
367505400	235	1	1	1	54	6	1	3	1	2	5	2	4113.55403971575
367505400	235	1	2	2	57	6	2	3	1	2	4	4	4113.55403971575
367505400	235	1	3	1	30	6	3	6	1	2	5	2	4113.55403971575
367505400	235	1	4	2	22	6	3	6	1	2	4	4	4113.55403971575
367505400	235	1	5	1	6								4113.55403971575
367506360	235	1	1	1	55	6	1	3	1	2	4	4	5051.83573074931
367506360	235	1	2	2	59	6	2	3	1	2	4	2	5051.83573074931
367506360	235	1	3	2	31	6	3	6	1	2	7	1	5051.83573074931
367506360	235	1	4	2	30	6	3	6	1	2	6	4	5051.83573074931
367506120	235	1	1	2	77	6	1	4	1	2	4	1	2924.14017909254
367506120	235	1	2	2	75	6	5	6	1	2	6	4	2924.14017909254
367505640	235	1	1	2	46	6	1	6	1	2	4	3	4871.38060715811
367505640	235	1	2	1	20	6	3	6	2	2	1	1	4871.38060715811
367505640	235	1	3	1	14	6	3	6	1	1	4	4	4871.38060715811
367505640	235	1	4	2	11								4871.38060715811
367505640	235	1	5	2	23	6	9	6	1	2	5	2	4871.38060715811
367505760	235	1	1	2	50	6	1	3	1	2	6	2	6314.46051742133
367505760	235	1	2	1	67	6	2	3	1	2	4	4	6314.46051742133
367505760	235	1	3	1	17	6	3	6	1	1	5	1	6314.46051742133
367505760	235	1	4	1	7								6314.46051742133
367506720	235	1	1	2	57	7	1	3	1	2	6	5	4483.46666413949
367506720	235	1	2	1	59	7	2	3	1	1	6	5	4483.46666413949
367505520	235	1	1	1	48	5	1	3	1	2	5	2	6403.33182194512
367505520	235	1	2	2	47	5	2	3	1	2	5	2	6403.33182194512
366606720	235	1	5	1	15	6	4	6	1	1	4	2	588.644990620978
366613200	235	1	1	2	34	5	1	6	1	1	6	2	320.370497427101
366612240	235	1	1	1	59	5	1	1	1	2	6	2	1021.71114922813
366612240	235	1	2	2	55	5	2	1	1	2	5	2	1021.71114922813
366612240	235	1	3	1	5								1021.71114922813
366605400	235	1	1	1	51	7	1	4	1	2	3	5	626.723515516501
366605400	235	1	2	2	25	7	3	6	1	2	6	2	626.723515516501
366613800	235	1	1	1	56	7	1	1	1	2	3	5	400.463121783876
366613800	235	1	2	2	20	7	2	1	1	1	4	0	400.463121783876
366609840	235	1	1	1	22	5	1	6	1	1	6	4	320.370497427101
366609840	235	1	2	1	21	5	5	6	1	1	6	2	320.370497427101
366609840	235	1	3	2	20	5	5	5	1	1	5	3	320.370497427101
366609840	235	1	4	1	16	5	5	6	1	1	4	4	320.370497427101
366609360	235	1	1	2	61	1	1	5	1	2	5	2	384.699865861835
366609360	235	2	1	1	31	1	1	2	1	2	4	2	384.699865861835
366609360	235	1	2	2	35	1	3	4	1	2	6	5	384.699865861835
366609360	235	2	2	2	22	1	2	2	1	2	3	5	384.699865861835
366609360	235	1	3	2	15	6	4	6	1	1	4	4	384.699865861835
366609360	235	2	3	2	3								384.699865861835
366607800	235	1	1	1	43	1	1	6	1	2	6	6	613.292254687301
366607800	235	1	2	2	75	6	5	5	1	2	3	5	613.292254687301
366607800	235	1	3	1	53	6	5	6	1	2	6	6	613.292254687301
366607800	235	1	4	2	51	6	5	6	1	2	5	2	613.292254687301
366607800	235	1	5	1	50	99	5	6	1	2	6	5	613.292254687301
366607800	235	1	6	1	17	6	5	6	1	1	5	2	613.292254687301
366618720	235	1	1	1	40	6	1	2	1	2	5	2	2022.56495753298
366618720	235	1	2	2	55	6	2	2	1	1	6	4	2022.56495753298
366618720	235	1	3	1	16	6	3	6	1	1	6	0	2022.56495753298
366618720	235	1	4	1	5								2022.56495753298
366618720	235	1	5	2	10								2022.56495753298
366660240	235	1	1	1	27	1	1	2	1	1	6	3	189.115431458687
366660240	235	1	2	2	37	6	2	2	1	2	4	4	189.115431458687
366660240	235	1	3	2	10								189.115431458687
366660240	235	1	4	1	7								189.115431458687
366639000	235	1	1	2	61	6	1	4	1	2	6	1	567.04573002928
366639000	235	1	2	2	29	6	3	4	1	2	5	2	567.04573002928
366628320	235	1	1	2	22	7	1	6	1	2	4	2	718.313907037612
366646320	235	1	1	2	62	99	1	4	1	2	5	2	886.432618212229
366646320	235	1	2	2	27	8	3	6	1	2	6	5	886.432618212229
366646320	235	1	3	1	21	99	3	6	1	1	6	0	886.432618212229
366637440	235	1	1	2	32	6	1	3	1	1	6	0	1022.1002065971
366637440	235	1	2	2	7								1022.1002065971
366642000	235	1	1	1	57	6	1	3	1	2	6	5	2080.71457922298
366642000	235	1	2	2	53	6	2	3	1	2	4	2	2080.71457922298
366642000	235	1	3	1	31	7	3	4	1	1	6	1	2080.71457922298
366662880	235	1	1	1	68	7	1	2	1	2	3	3	210.87736260239
366662880	235	1	2	2	61	6	2	2	1	2	3	4	210.87736260239
366662880	235	1	3	1	28	6	3	6	1	2	6	2	210.87736260239
366662880	235	1	4	1	15	7	3	6	1	1	4	4	210.87736260239
366662880	235	1	5	1	11								210.87736260239
366629640	235	1	1	1	50	6	1	2	1	2	4	4	693.838306132919
366629640	235	1	2	2	50	7	2	2	1	2	3	5	693.838306132919
366629640	235	1	3	2	30	6	3	3	1	1	6	1	693.838306132919
366629640	235	1	4	2	4								693.838306132919
366625560	235	1	1	2	51	6	1	3	1	2	4	3	695.430117392374
366625560	235	1	2	2	13	6	3	6	1	1	4	3	695.430117392374
366625560	235	1	3	2	78	6	5	5	1	2	3	3	695.430117392374
366664320	235	1	1	1	52	7	1	2	1	2	3	4	149.333855083895
366664320	235	1	2	2	33	7	2	2	1	2	3	4	149.333855083895
366664320	235	1	3	2	16	7	3	6	1	1	5	1	149.333855083895
366664320	235	1	4	2	15	7	3	6	1	1	4	4	149.333855083895
366664320	235	1	5	1	20	7	9	6	1	2	5	2	149.333855083895
367575840	235	2	2	2	35	7	2	3	1	2	5	2	1715.02692571412
367575840	235	2	3	1	14	7	3	6	1	1	4	2	1715.02692571412
367564920	235	1	1	2	45	6	1	4	1	2	6	4	1709.68574837639
367564920	235	1	2	1	25	8	3	6	1	2	6	5	1709.68574837639
367564920	235	1	3	1	23	7	3	6	1	2	5	2	1709.68574837639
367564920	235	1	4	2	19	7	3	6	1	1	6	1	1709.68574837639
367580880	235	1	1	2	33	6	1	6	1	2	6	3	1330.99825912481
367580880	235	1	2	1	10								1330.99825912481
367580880	235	1	3	1	9								1330.99825912481
367567200	235	1	1	2	84	6	1	5	1	2	4	2	1359.06459621096
367567200	235	1	2	2	64	7	3	6	1	2	3	5	1359.06459621096
367567200	235	1	3	1	26	7	4	6	1	2	5	2	1359.06459621096
367567200	235	1	4	1	6								1359.06459621096
367572600	235	1	1	1	46	6	1	3	1	2	6	2	1643.07203760886
367572600	235	1	2	2	45	6	2	3	1	2	5	2	1643.07203760886
367572600	235	1	3	2	15	6	3	6	1	1	4	3	1643.07203760886
367579680	235	1	1	1	33	6	1	6	1	2	4	4	1883.75058582281
367579680	235	1	2	1	45	6	5	6	1	2	3	1	1883.75058582281
367573200	235	1	1	1	26	6	1	2	1	1	6	1	1583.81984895719
367573200	235	1	2	2	25	7	2	2	1	2	6	5	1583.81984895719
367573200	235	1	3	1	4								1583.81984895719
367568640	235	1	1	1	39	6	1	3	1	2	6	3	1587.56533777808
367568640	235	1	2	2	39	6	2	3	1	2	3	5	1587.56533777808
367568640	235	1	3	1	14	6	3	6	1	2	4	2	1587.56533777808
367568640	235	1	4	2	12	6	3	6	1	1	4	0	1587.56533777808
367568640	235	1	5	1	3								1587.56533777808
367574640	235	1	1	2	61	7	1	3	1	2	4	2	1668.28730037681
367574640	235	1	2	1	72	7	2	3	1	2	3	5	1668.28730037681
367574640	235	1	3	1	38	7	3	6	1	2	4	4	1668.28730037681
367566840	235	1	1	1	64	6	1	2	1	2	6	2	1621.10199785705
367566840	235	1	2	2	68	6	2	2	1	2	3	5	1621.10199785705
367580760	235	1	1	2	45	6	1	5	1	2	3	4	1649.78460010491
367580760	235	1	2	2	26	6	5	5	1	2	5	2	1649.78460010491
367580760	235	1	3	1	22	6	5	6	1	2	4	4	1649.78460010491
367580760	235	1	4	2	10								1649.78460010491
367568760	235	1	1	1	37	6	1	3	1	2	4	4	1696.96990262467
367568760	235	1	2	2	39	7	2	3	1	2	4	1	1696.96990262467
367568760	235	1	3	2	18	7	3	6	1	1	6	0	1696.96990262467
367568760	235	1	4	1	17	6	3	6	1	1	5	1	1696.96990262467
367568760	235	1	5	2	6								1696.96990262467
367568760	235	1	6	1	1								1696.96990262467
367568760	235	1	7	1	0								1696.96990262467
367584120	235	1	1	1	66	6	1	3	1	2	5	2	1621.10199785705
367584120	235	1	2	2	71	6	2	3	1	2	5	2	1621.10199785705
367584000	235	1	1	1	59	6	1	5	1	2	5	2	1750.97576177122
367584000	235	1	2	1	40	6	3	6	1	1	6	5	1750.97576177122
367572840	235	1	1	2	56	6	1	2	1	2	3	5	1779.50645373527
367572840	235	1	2	1	60	6	2	2	1	2	6	1	1779.50645373527
367572840	235	1	3	1	13	6	3	6	1	1	4	2	1779.50645373527
367573800	235	1	1	1	51	6	1	4	1	2	3	5	1763.96148642009
367573800	235	1	2	1	19	6	3	1	1	2	4	4	1763.96148642009
367573800	235	1	3	2	17	6	5	1	1	2	4	2	1763.96148642009
367573800	235	1	4	2	1								1763.96148642009
367573800	235	1	5	2	17	6	5	6	1	1	5	1	1763.96148642009
367583160	235	1	1	1	20	7	1	1	1	1	6	1	1583.81984895719
367583160	235	1	2	2	27	7	2	1	1	1	5	2	1583.81984895719
367581840	235	1	1	1	25	5	1	6	1	1	4	4	1627.25966265606
367579080	235	1	1	2	73	7	1	5	1	2	6	2	1497.3858987419
